,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion
0,https://www.acnc.gov.au/charity/charities/e0bf0a40-39af-e811-a95e-000d3ad24c60/profile,Cityview Church Inc,Carlisle,WA,Registered,Medium,47268689035,,,,,,
1,https://www.acnc.gov.au/charity/charities/a303143a-39af-e811-a95e-000d3ad24c60/profile,Christian Restoration Limited,Lake Bathurst,NSW,Registered,Medium,85003966701,,,,,,
2,https://www.acnc.gov.au/charity/charities/96167146-39af-e811-a95e-000d3ad24c60/profile,TRY Mentoring Inc.,Mount Waverley,VIC,Registered,Medium,57627509257,,,,,,
3,https://www.acnc.gov.au/charity/charities/01b0fb58-39af-e811-a95e-000d3ad24c60/profile,Temple David Congregation Inc,Mount Lawley,WA,Registered,Medium,85062978252,,,,,,
4,https://www.acnc.gov.au/charity/charities/9cf90353-39af-e811-a95e-000d3ad24c60/profile,veski,Melbourne,VIC,Registered,Medium,93104711275,,,,,,
5,https://www.acnc.gov.au/charity/charities/9daa0a4d-39af-e811-a95e-000d3ad24c60/profile,Kootingal & District Pre-School Inc,Kootingal,NSW,Registered,Medium,24609294817,,,,,,
6,https://www.acnc.gov.au/charity/charities/85ab0a4d-39af-e811-a95e-000d3ad24c60/profile,Nan Pin Shan Australia Research & Meditation Institute Of Melbourne Inc.,Unavailable,Unavailable,Registered,Medium,24611628535,,,,,,
7,https://www.acnc.gov.au/charity/charities/29ee0353-39af-e811-a95e-000d3ad24c60/profile,South Mackay Kindergarten Association Incorporated,South Mackay,QLD,Registered,Medium,24791367519,,,,,,
8,https://www.acnc.gov.au/charity/charities/001ef45e-39af-e811-a95e-000d3ad24c60/profile,Catholic Parish Of St Bede Pyrmont,Pyrmont,NSW,Registered,Medium,42321640494,,,,,,
9,https://www.acnc.gov.au/charity/charities/7adcf626-39af-e811-a95e-000d3ad24c60/profile,Brewarrina Local Aboriginal Land Council,Brewarrina,NSW,Registered,Medium,57286375824,,,,,,
10,https://www.acnc.gov.au/charity/charities/6a88f520-39af-e811-a95e-000d3ad24c60/profile,Community Resource Network (CRN) Inc.,Glendenning,NSW,Registered,Medium,29949742420,,,,,,
11,https://www.acnc.gov.au/charity/charities/4ed3f626-39af-e811-a95e-000d3ad24c60/profile,St Johns Anglican Church,Diamond Creek,VIC,Registered,Medium,24207330346,,,,,,
12,https://www.acnc.gov.au/charity/charities/d29bf81a-39af-e811-a95e-000d3ad24c60/profile,The Trustee For The Goda Firkins Educational Trust,Castle Hill,NSW,Registered,Medium,84605520460,,,,,,
13,https://www.acnc.gov.au/charity/charities/64fb0015-39af-e811-a95e-000d3ad24c60/profile,Brookes Street Nambour Community Kindergarten & Preschool Association Inc,Nambour,QLD,Registered,Medium,11434932938,,,,,,
14,https://www.acnc.gov.au/charity/charities/b8360309-39af-e811-a95e-000d3ad24c60/profile,The Trustee For Donkey Wheel Charitable Trust,Melbourne,VIC,Registered,Medium,46782960515,,,,,,
15,https://www.acnc.gov.au/charity/charities/5d9cf81a-39af-e811-a95e-000d3ad24c60/profile,Village Church Inc,Dingley Village,VIC,Registered,Medium,96506568073,,,,,,
16,https://www.acnc.gov.au/charity/charities/b236f233-39af-e811-a95e-000d3ad24c60/profile,Moslem Alawy Society Incorporated,Yagoona,NSW,Registered,Medium,92904592314,,,,,,
17,https://www.acnc.gov.au/charity/charities/ce84ed2c-39af-e811-a95e-000d3ad24c60/profile,Project Respect Incorporated,Collingwood,VIC,Registered,Medium,41909510696,,,,,,
18,https://www.acnc.gov.au/charity/charities/8c87ed2c-39af-e811-a95e-000d3ad24c60/profile,Chabad House Crisis Centre,Bondi,NSW,Registered,Medium,67068437166,,,,,,
19,https://www.acnc.gov.au/charity/charities/71ef0353-39af-e811-a95e-000d3ad24c60/profile,The Environment Centre Nt Inc,Darwin,NT,Registered,Medium,12094525400,,,,,,
20,https://www.acnc.gov.au/charity/charities/07be0a40-39af-e811-a95e-000d3ad24c60/profile,Westside Christian Church Inc.,Springfield,QLD,Registered,Medium,47190471595,,,,,,
21,https://www.acnc.gov.au/charity/charities/36147146-39af-e811-a95e-000d3ad24c60/profile,Mount Larcom And District Show Society Inc,Gladstone Bc,QLD,Registered,Medium,57504623342,,,,,,
22,https://www.acnc.gov.au/charity/charities/5aeb0353-39af-e811-a95e-000d3ad24c60/profile,Dorrigo Plateau Local Aboriginal Land Council,Dorrigo,NSW,Registered,Medium,76506966994,,,,,,
23,https://www.acnc.gov.au/charity/charities/aa6e2565-39af-e811-a95e-000d3ad24c60/profile,Australian Youth & Health Foundation,St Leonards,NSW,Registered,Medium,89491770460,,,,,,
24,https://www.acnc.gov.au/charity/charities/9d862e6b-39af-e811-a95e-000d3ad24c60/profile,North Sydney Girls High School Parents And Citizens Association,Crows Nest,NSW,Registered,Medium,25096126725,,,,,,
25,https://www.acnc.gov.au/charity/charities/7d6c2565-39af-e811-a95e-000d3ad24c60/profile,Immanuel Methodist Church Perth,Manning,WA,Registered,Medium,89373611332,,,,,,
26,https://www.acnc.gov.au/charity/charities/32892e6b-39af-e811-a95e-000d3ad24c60/profile,Eastwood Community Centre Inc,Eastwood,SA,Registered,Medium,67607978026,,,,,,
27,https://www.acnc.gov.au/charity/charities/53ac2671-39af-e811-a95e-000d3ad24c60/profile,Tableland Rape & Incest Crisis Centre,Atherton,QLD,Registered,Medium,63055414157,,,,,,
28,https://www.acnc.gov.au/charity/charities/17b5fb58-39af-e811-a95e-000d3ad24c60/profile,Mugarinya Community Assoc Inc,Belhus,WA,Registered,Medium,57841881050,,,,,,
29,https://www.acnc.gov.au/charity/charities/fe682565-39af-e811-a95e-000d3ad24c60/profile,The Anglican Parish Of Mitcham,Mitcham,SA,Registered,Medium,52839547255,,,,,,
30,https://www.acnc.gov.au/charity/charities/244878db-39af-e811-a95e-000d3ad24c60/profile,The Helmsman Project Limited,Manly,NSW,Registered,Medium,17161379899,,,,,,
31,https://www.acnc.gov.au/charity/charities/8ab805c9-39af-e811-a95e-000d3ad24c60/profile,Bexley Jack & Jill Fundraising,Bexley,NSW,Registered,Medium,81634971409,,,,,,
32,https://www.acnc.gov.au/charity/charities/e73f78db-39af-e811-a95e-000d3ad24c60/profile,Legs On The Wall,Lilyfield,NSW,Registered,Medium,48485126580,,,,,,
33,https://www.acnc.gov.au/charity/charities/2bd9b26b-38af-e811-a963-000d3ad244fd/profile,Birthing Kit Foundation (Australia),Goodwood,SA,Registered,Medium,65121658428,,,,,,
34,https://www.acnc.gov.au/charity/charities/c4a8a29b-39af-e811-a960-000d3ad24282/profile,Kokoda Track Memorial Walkway Limited,Concord West,NSW,Registered,Medium,43081954592,,,,,,
35,https://www.acnc.gov.au/charity/charities/4ef78f57-39af-e811-a962-000d3ad24a0d/profile,Arundel House,Glebe,NSW,Registered,Medium,85179595383,,,,,,
36,https://www.acnc.gov.au/charity/charities/5d197146-39af-e811-a95e-000d3ad24c60/profile,Multicultural Centre for Mental Health and WellBeing Limited ACN 629 703 706,Logan Central,QLD,Registered,Medium,36566115721,,,,,,
37,https://www.acnc.gov.au/charity/charities/8e9b634b-38af-e811-a963-000d3ad244fd/profile,Wallsend Training And Development Centre Incorporated,Wallsend,NSW,Registered,Medium,98350306057,,,,,,
38,https://www.acnc.gov.au/charity/charities/e02d93de-38af-e811-a95e-000d3ad24c60/profile,The Australian Elizabethan Theatre Trust,Neutral Bay,NSW,Registered,Medium,17008394250,,,,,,
39,https://www.acnc.gov.au/charity/charities/6b9cfdbf-38af-e811-a961-000d3ad24182/profile,Nt Writers' Centre Inc,Darwin,NT,Registered,Medium,70729369230,,,,,,
40,https://www.acnc.gov.au/charity/charities/b0d74584-38af-e811-a963-000d3ad244fd/profile,Cathedral Mountain Christian Centre Inc,Marysville,VIC,Registered,Medium,65268033842,,,,,,
41,https://www.acnc.gov.au/charity/charities/8cc4a898-39af-e811-a963-000d3ad24077/profile,Gympie Regional Uniting Church,Gympie,QLD,Registered,Medium,77354006496,,,,,,
42,https://www.acnc.gov.au/charity/charities/515d0dcf-1864-ea11-a811-000d3ad1cd99/profile,UCA - Carpentaria Presbytery,Mission Beach,QLD,Registered,Medium,88394250165,,,,,,
