,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion
0,https://www.acnc.gov.au/charity/charities/5d6a7116-39af-e811-a963-000d3ad24077/profile,St Michael's Lutheran Church Hahndorf Inc,Hahndorf,SA,Registered,Medium,62078892570,,,,,,
1,https://www.acnc.gov.au/charity/charities/1154c224-39af-e811-a963-000d3ad24077/profile,The Roman Catholic Bishop Of Bunbury Albany Parish,Albany,WA,Registered,Medium,24233110092,,,,,,
2,https://www.acnc.gov.au/charity/charities/2b70b92a-39af-e811-a963-000d3ad24077/profile,The Trustee For Montgomery Foundation,Malvern,VIC,Registered,Medium,11758002459,,,,,,
3,https://www.acnc.gov.au/charity/charities/1572b92a-39af-e811-a963-000d3ad24077/profile,Zionist Council Of New South Wales Limited,Unavailable,Unavailable,Registered,Medium,52117668710,,,,,,
4,https://www.acnc.gov.au/charity/charities/484dc224-39af-e811-a963-000d3ad24077/profile,All Saints Anglican Parish Of Newtown And Geelong West,Newtown,VIC,Registered,Medium,29957515395,,,,,,
5,https://www.acnc.gov.au/charity/charities/e84cc224-39af-e811-a963-000d3ad24077/profile,Immunisation Coalition,Melbourne,VIC,Registered,Medium,30121203343,,,,,,
6,https://www.acnc.gov.au/charity/charities/0973b92a-39af-e811-a963-000d3ad24077/profile,The Corporation Of The Synod Of Thediocese Of Brisbane,Brisbane City,QLD,Registered,Medium,41859359886,,,,,,
7,https://www.acnc.gov.au/charity/charities/8170b92a-39af-e811-a963-000d3ad24077/profile,Disability Discrimination Legal Service Inc,Melbourne,VIC,Registered,Medium,36079687722,,,,,,
8,https://www.acnc.gov.au/charity/charities/9c1e6a1c-39af-e811-a963-000d3ad24077/profile,Telematics Course Development Fund,Unavailable,Unavailable,Registered,Medium,76024928396,,,,,,
9,https://www.acnc.gov.au/charity/charities/506fb92a-39af-e811-a963-000d3ad24077/profile,Parish Of Bellerive,Hobart,TAS,Registered,Medium,36165822409,,,,,,
10,https://www.acnc.gov.au/charity/charities/c4ca0355-39af-e811-a963-000d3ad24077/profile,Watersprings Faith Church Ltd,Woodridge,QLD,Registered,Medium,72081069301,,,,,,
11,https://www.acnc.gov.au/charity/charities/89211149-39af-e811-a963-000d3ad24077/profile,Gascoyne Memorial Foundation Inc,Carnarvon,WA,Registered,Medium,62713452305,,,,,,
12,https://www.acnc.gov.au/charity/charities/68702937-39af-e811-a963-000d3ad24077/profile,Manningham Christian Centre Inc,Templestowe,VIC,Registered,Medium,30488550828,,,,,,
13,https://www.acnc.gov.au/charity/charities/e0ca0355-39af-e811-a963-000d3ad24077/profile,The Heritage Pre School Association Incorporated,Noble Park North,VIC,Registered,Medium,72238177089,,,,,,
14,https://www.acnc.gov.au/charity/charities/8cc30355-39af-e811-a963-000d3ad24077/profile,Windsor District Baptist Church,South Windsor,NSW,Registered,Medium,76531206509,,,,,,
15,https://www.acnc.gov.au/charity/charities/e3191149-39af-e811-a963-000d3ad24077/profile,Wollongong West Street Centre (Wish),Wollongong,NSW,Registered,Medium,18245507455,,,,,,
16,https://www.acnc.gov.au/charity/charities/fde4e56d-39af-e811-a963-000d3ad24077/profile,The Anglican Parish Of Ormond,Ormond,VIC,Registered,Medium,67639399297,,,,,,
17,https://www.acnc.gov.au/charity/charities/53efe56d-39af-e811-a963-000d3ad24077/profile,St Pauls Burwood Parish,Burwood,NSW,Registered,Medium,12400989757,,,,,,
18,https://www.acnc.gov.au/charity/charities/c266dc73-39af-e811-a963-000d3ad24077/profile,Scone & District Preschool Incorporated,Scone,NSW,Registered,Medium,47988396262,,,,,,
19,https://www.acnc.gov.au/charity/charities/074f387a-39af-e811-a963-000d3ad24077/profile,Toronto Baptist Church,Toronto,NSW,Registered,Medium,42791599401,,,,,,
20,https://www.acnc.gov.au/charity/charities/3567dc73-39af-e811-a963-000d3ad24077/profile,Dargo Bush Nursing Centre Incorporated,Dargo,VIC,Registered,Medium,47993819412,,,,,,
21,https://www.acnc.gov.au/charity/charities/07642e80-39af-e811-a963-000d3ad24077/profile,Victoria Park Youth Accommodation Inc,Cannington,WA,Registered,Medium,25319239556,,,,,,
22,https://www.acnc.gov.au/charity/charities/2d50387a-39af-e811-a963-000d3ad24077/profile,Pro Fam Community Health Inc.,Boronia,VIC,Registered,Medium,85296712722,,,,,,
23,https://www.acnc.gov.au/charity/charities/a7622e80-39af-e811-a963-000d3ad24077/profile,New Life Christian Church,North Mackay,QLD,Registered,Medium,25317182243,,,,,,
24,https://www.acnc.gov.au/charity/charities/5df0e56d-39af-e811-a963-000d3ad24077/profile,Evangelical Lutheran Congregations Of The Reformation,Unavailable,Unavailable,Registered,Medium,12414543493,,,,,,
25,https://www.acnc.gov.au/charity/charities/ee4c387a-39af-e811-a963-000d3ad24077/profile,Gungahlin Anglican Church,Canberra,ACT,Registered,Medium,42786344353,,,,,,
26,https://www.acnc.gov.au/charity/charities/e7161149-39af-e811-a963-000d3ad24077/profile,Kuranda Community Kindergarten Assn,Kuranda,QLD,Registered,Medium,42071547173,,,,,,
27,https://www.acnc.gov.au/charity/charities/8819b230-39af-e811-a963-000d3ad24077/profile,Bahay Tuluyan Philippines Australia Inc,Essendon,VIC,Registered,Medium,67225246259,,,,,,
28,https://www.acnc.gov.au/charity/charities/6d231149-39af-e811-a963-000d3ad24077/profile,Essendon Baptist Community Church,Essendon,VIC,Registered,Medium,62550318710,,,,,,
29,https://www.acnc.gov.au/charity/charities/f6ee1843-39af-e811-a963-000d3ad24077/profile,IPSWICH HOUSING AND SUPPORT SERVICES INC.,Booval,QLD,Registered,Medium,80947190862,,,,,,
30,https://www.acnc.gov.au/charity/charities/1cf51843-39af-e811-a963-000d3ad24077/profile,Perth Korean Presbyterian Church Inc.,Applecross,WA,Registered,Medium,49749011506,,,,,,
31,https://www.acnc.gov.au/charity/charities/631c1149-39af-e811-a963-000d3ad24077/profile,Congregation Of The Vietnamese Buddhists In Wa (Inc),Marangaroo,WA,Registered,Medium,52546729620,,,,,,
32,https://www.acnc.gov.au/charity/charities/7d1b1149-39af-e811-a963-000d3ad24077/profile,The Trustee For St Johns Parramatta Endowment Fund,Parramatta,NSW,Registered,Medium,67500407121,,,,,,
33,https://www.acnc.gov.au/charity/charities/6ff41843-39af-e811-a963-000d3ad24077/profile,The Malpa Project,Gordon,NSW,Registered,Medium,89139390257,,,,,,
34,https://www.acnc.gov.au/charity/charities/dd226a1c-39af-e811-a963-000d3ad24077/profile,The Trustee For Queensland Museum Foundation Trust,South Brisbane Bc,QLD,Registered,Medium,71409081264,,,,,,
35,https://www.acnc.gov.au/charity/charities/64286a1c-39af-e811-a963-000d3ad24077/profile,Black Rock Pre School Centre Inc,Black Rock,VIC,Registered,Medium,71519174126,,,,,,
36,https://www.acnc.gov.au/charity/charities/0050c224-39af-e811-a963-000d3ad24077/profile,Birpai Local Aboriginal Land Council,Port Macquarie,NSW,Registered,Medium,30103623033,,,,,,
37,https://www.acnc.gov.au/charity/charities/ac657116-39af-e811-a963-000d3ad24077/profile,Wide Bay Women's Health Centre Inc.,Torquay,QLD,Registered,Medium,11301450257,,,,,,
38,https://www.acnc.gov.au/charity/charities/f1181149-39af-e811-a963-000d3ad24077/profile,Motor Neurone Disease Australia Incorporated,Deakin,ACT,Registered,Medium,52650269176,,,,,,
39,https://www.acnc.gov.au/charity/charities/e5f61843-39af-e811-a963-000d3ad24077/profile,B'Nai B'Rith Courage To Care (NSW) Inc,Kings Cross,NSW,Registered,Medium,57735969893,,,,,,
40,https://www.acnc.gov.au/charity/charities/ed1fb230-39af-e811-a963-000d3ad24077/profile,Pasadena Pre School Association Inc,Mildura,VIC,Registered,Medium,76417827585,,,,,,
41,https://www.acnc.gov.au/charity/charities/2668dc73-39af-e811-a963-000d3ad24077/profile,Saint Andrews Meals On Wheels Lower Burdekin Committee,Spring Hill,QLD,Registered,Medium,48050701602,,,,,,
42,https://www.acnc.gov.au/charity/charities/9d692e80-39af-e811-a963-000d3ad24077/profile,Kingscross Church Inc,Hocking,WA,Registered,Medium,12744966577,,,,,,
43,https://www.acnc.gov.au/charity/charities/9d642e80-39af-e811-a963-000d3ad24077/profile,Volunteer Marine Rescue Brisbane Inc,Shorncliffe,QLD,Registered,Medium,12718565330,,,,,,
44,https://www.acnc.gov.au/charity/charities/db672e80-39af-e811-a963-000d3ad24077/profile,Aquinas_College Uniform Exchange,Salter Point,WA,Registered,Medium,25273625314,,,,,,
45,https://www.acnc.gov.au/charity/charities/c554387a-39af-e811-a963-000d3ad24077/profile,Periwinkle Children's Centre,Byron Bay,NSW,Registered,Medium,85415680122,,,,,,
46,https://www.acnc.gov.au/charity/charities/44672e80-39af-e811-a963-000d3ad24077/profile,Bundeena Pre School,Bundeena,NSW,Registered,Medium,12726907859,,,,,,
47,https://www.acnc.gov.au/charity/charities/e2672e80-39af-e811-a963-000d3ad24077/profile,Tatiara Retirement Village Soc Inc,Bordertown,SA,Registered,Medium,25329156435,,,,,,
48,https://www.acnc.gov.au/charity/charities/4f4e387a-39af-e811-a963-000d3ad24077/profile,International Arts Federation Services Pty Ltd,Surry Hills,NSW,Registered,Medium,19096797330,,,,,,
49,https://www.acnc.gov.au/charity/charities/88692e80-39af-e811-a963-000d3ad24077/profile,The Corporation Of The Synod Of The Diocese Of Brisbane,Brisbane City,QLD,Registered,Medium,12954150142,,,,,,
50,https://www.acnc.gov.au/charity/charities/1f10b092-39af-e811-a963-000d3ad24077/profile,Presbyterian Church Of Australia In The State Of NSW Parish Of Woonona,Woonona,NSW,Registered,Medium,93559167159,,,,,,
51,https://www.acnc.gov.au/charity/charities/98e92786-39af-e811-a963-000d3ad24077/profile,Fitzroy Learning Network Inc.,Fitzroy,VIC,Registered,Medium,93394556254,,,,,,
52,https://www.acnc.gov.au/charity/charities/816a2e80-39af-e811-a963-000d3ad24077/profile,Caloundra Community Kindergarten Association Inc,Caloundra,QLD,Registered,Medium,12747843390,,,,,,
53,https://www.acnc.gov.au/charity/charities/db4d387a-39af-e811-a963-000d3ad24077/profile,Designed For Destiny,Brookfield,NSW,Registered,Medium,42775739552,,,,,,
54,https://www.acnc.gov.au/charity/charities/ed652e80-39af-e811-a963-000d3ad24077/profile,Stafford Heights Kindergarten Association Incorporated,Stafford Heights,QLD,Registered,Medium,25323376377,,,,,,
55,https://www.acnc.gov.au/charity/charities/a464dc73-39af-e811-a963-000d3ad24077/profile,Mentone Grammar School Foundation Limited,Mentone,VIC,Registered,Medium,77006774189,,,,,,
56,https://www.acnc.gov.au/charity/charities/8b642e80-39af-e811-a963-000d3ad24077/profile,Wee-Waa & District Pre-School Assoc Inc,Wee Waa,NSW,Registered,Medium,31350969724,,,,,,
57,https://www.acnc.gov.au/charity/charities/94662e80-39af-e811-a963-000d3ad24077/profile,Roseville P & C Kids Care Association,Roseville,NSW,Registered,Medium,12681013870,,,,,,
58,https://www.acnc.gov.au/charity/charities/c4ece56d-39af-e811-a963-000d3ad24077/profile,Williamstown Community And Education Centre Inc,Williamstown,VIC,Registered,Medium,67864341860,,,,,,
59,https://www.acnc.gov.au/charity/charities/f653387a-39af-e811-a963-000d3ad24077/profile,The Adelaide Youth Orchestra Incorporated,North Adelaide,SA,Registered,Medium,53037804043,,,,,,
60,https://www.acnc.gov.au/charity/charities/e614b092-39af-e811-a963-000d3ad24077/profile,Charlestown Eastlakes Presbyterian Church,Charlestown,NSW,Registered,Medium,93576812329,,,,,,
61,https://www.acnc.gov.au/charity/charities/e254387a-39af-e811-a963-000d3ad24077/profile,Belmont Neighbourhood Centre Inc,Belmont North,NSW,Registered,Medium,53112764218,,,,,,
62,https://www.acnc.gov.au/charity/charities/7772b92a-39af-e811-a963-000d3ad24077/profile,Campbell Primary School P&C Assn,Campbell,ACT,Registered,Medium,52121918353,,,,,,
63,https://www.acnc.gov.au/charity/charities/7a50c224-39af-e811-a963-000d3ad24077/profile,Gowrie Community Services (Wa) Incorporated,Karawara,WA,Registered,Medium,88745525225,,,,,,
64,https://www.acnc.gov.au/charity/charities/f7266a1c-39af-e811-a963-000d3ad24077/profile,Derby Home And Community Care Inc,Derby,WA,Registered,Medium,71609848479,,,,,,
65,https://www.acnc.gov.au/charity/charities/a9276a1c-39af-e811-a963-000d3ad24077/profile,Wagga Wagga Show Society,Turvey Park,NSW,Registered,Medium,71612215483,,,,,,
66,https://www.acnc.gov.au/charity/charities/1c59c224-39af-e811-a963-000d3ad24077/profile,Anglican Church Of Australia Aspley,Brisbane City,QLD,Registered,Medium,57374608190,,,,,,
67,https://www.acnc.gov.au/charity/charities/a81fb230-39af-e811-a963-000d3ad24077/profile,Northside United Pentecostal Church W.A. Inc.,Malaga,Unavailable,Registered,Medium,76416865322,,,,,,
68,https://www.acnc.gov.au/charity/charities/9973b92a-39af-e811-a963-000d3ad24077/profile,Accounting And Finance Association Of Australia And New Zealand Limited,Carlton,VIC,Registered,Medium,67091255908,,,,,,
69,https://www.acnc.gov.au/charity/charities/e26c7116-39af-e811-a963-000d3ad24077/profile,Creative Broadcasters Limited,Fortitude Valley,QLD,Registered,Medium,62009950958,,,,,,
70,https://www.acnc.gov.au/charity/charities/bc27fc5a-39af-e811-a963-000d3ad24077/profile,Australian Foundation For Diabetes Research,Maroubra,NSW,Registered,Medium,97097263824,,,,,,
71,https://www.acnc.gov.au/charity/charities/0f9c0c4f-39af-e811-a963-000d3ad24077/profile,Redlands Christian Reformed Chrch,Wellington Point,QLD,Registered,Medium,76516193424,,,,,,
72,https://www.acnc.gov.au/charity/charities/d0b60f61-39af-e811-a963-000d3ad24077/profile,Rainbow Playhouse Pre School Inc,Tahmoor,NSW,Registered,Medium,42479242611,,,,,,
73,https://www.acnc.gov.au/charity/charities/f7ce0355-39af-e811-a963-000d3ad24077/profile,Stepping Stone Foundation,Sydney,NSW,Registered,Medium,93069099279,,,,,,
74,https://www.acnc.gov.au/charity/charities/ea94203d-39af-e811-a963-000d3ad24077/profile,City Child Care Centre Inc,Adelaide,SA,Registered,Medium,80925912411,,,,,,
75,https://www.acnc.gov.au/charity/charities/fcda0355-39af-e811-a963-000d3ad24077/profile,Yongala Pre-School Incorporated,Balwyn,VIC,Registered,Medium,85238487108,,,,,,
76,https://www.acnc.gov.au/charity/charities/8225fc5a-39af-e811-a963-000d3ad24077/profile,Cranbourne Community House Inc,Cranbourne,VIC,Registered,Medium,36889018916,,,,,,
77,https://www.acnc.gov.au/charity/charities/e4c80355-39af-e811-a963-000d3ad24077/profile,Catholic School Parents Western Australia Inc.,Inglewood,WA,Registered,Medium,72058966361,,,,,,
78,https://www.acnc.gov.au/charity/charities/21ec1843-39af-e811-a963-000d3ad24077/profile,Tewantin-Noosa Meals On Wheels Inc,Noosaville,QLD,Registered,Medium,81037289154,,,,,,
79,https://www.acnc.gov.au/charity/charities/d8e92786-39af-e811-a963-000d3ad24077/profile,Canterbury & District Pre School Inc,Surrey Hills,VIC,Registered,Medium,93323921516,,,,,,
80,https://www.acnc.gov.au/charity/charities/35b6a898-39af-e811-a963-000d3ad24077/profile,Crosby Park Meals On Wheels Inc,Ascot,QLD,Registered,Medium,37513438525,,,,,,
81,https://www.acnc.gov.au/charity/charities/f216b092-39af-e811-a963-000d3ad24077/profile,Hour of Power Australia Limited,Crows Nest,NSW,Registered,Medium,68057953152,,,,,,
82,https://www.acnc.gov.au/charity/charities/4d1ab092-39af-e811-a963-000d3ad24077/profile,The King David School Scholarship Fund,Armadale,VIC,Registered,Medium,97300488255,,,,,,
83,https://www.acnc.gov.au/charity/charities/031db092-39af-e811-a963-000d3ad24077/profile,Randwick Presbyterian Church,Randwick,NSW,Registered,Medium,37270934710,,,,,,
84,https://www.acnc.gov.au/charity/charities/acb3a898-39af-e811-a963-000d3ad24077/profile,Gualtiero Vaccari Foundation,Brunswick East,VIC,Registered,Medium,48249775566,,,,,,
85,https://www.acnc.gov.au/charity/charities/a511b092-39af-e811-a963-000d3ad24077/profile,Unavailable,Unavailable,Unavailable,Registered,Medium,Unavailable,,,,,,
86,https://www.acnc.gov.au/charity/charities/9b0eb092-39af-e811-a963-000d3ad24077/profile,Psychiatric Service Dog Association (NSW) Incorporated,Surry Hills,NSW,Registered,Medium,81390384608,,,,,,
87,https://www.acnc.gov.au/charity/charities/8a52387a-39af-e811-a963-000d3ad24077/profile,Christian Youth Channel Now (Cycnow),Peakhurst,NSW,Registered,Medium,58153134149,,,,,,
88,https://www.acnc.gov.au/charity/charities/3bb6a898-39af-e811-a963-000d3ad24077/profile,Nudge Foundation Ltd,East Perth,WA,Registered,Medium,48122489865,,,,,,
89,https://www.acnc.gov.au/charity/charities/a2b3a898-39af-e811-a963-000d3ad24077/profile,Community Care & Food Bank Association Inc,Beenleigh,QLD,Registered,Medium,48117943930,,,,,,
90,https://www.acnc.gov.au/charity/charities/7fbaa898-39af-e811-a963-000d3ad24077/profile,The Trustee For Allen Family Foundation,Unavailable,Unavailable,Registered,Medium,42984468128,,,,,,
91,https://www.acnc.gov.au/charity/charities/464dc224-39af-e811-a963-000d3ad24077/profile,Melanoma Patients Australia,Varsity Lakes,QLD,Registered,Medium,30123091912,,,,,,
92,https://www.acnc.gov.au/charity/charities/322a6a1c-39af-e811-a963-000d3ad24077/profile,Leo Baeck Centre For Progressive Judaism Inc,Kew East,VIC,Registered,Medium,80588407874,,,,,,
93,https://www.acnc.gov.au/charity/charities/67201149-39af-e811-a963-000d3ad24077/profile,Bendigo Animal Welfare & Community Services,Huntly North,VIC,Registered,Medium,62708178788,,,,,,
94,https://www.acnc.gov.au/charity/charities/3e1d1149-39af-e811-a963-000d3ad24077/profile,Australian Federal Police Legacy (AFP Legacy) Inc,Barton,ACT,Registered,Medium,18317667045,,,,,,
