,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
600,https://www.acnc.gov.au/charity/charities/cb11b7df-39af-e811-a963-000d3ad24077/profile,RFDS (Qld) Services Limited,Brisbane Airport,QLD,Registered,Large,26161472199,,,,,,,,4796996.0,4810511.0,Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; People in rural/regional/remote communities; Youth - 15 to under 25,1 Feb 2022,0.0
601,https://www.acnc.gov.au/charity/charities/b606ade5-39af-e811-a963-000d3ad24077/profile,Bubup Womindjeka Family and Children's Centre Association Inc,Port Melbourne,VIC,Registered,Large,35337485802,,,,,,,http://www.bwfcc.org.au/,4616571.0,4445929.0,Early childhood - aged under 6,31 Mar 2022,0.0
602,https://www.acnc.gov.au/charity/charities/f33d1eec-39af-e811-a963-000d3ad24077/profile,Stella Bella Little Stars Foundation,Fyshwick,ACT,Registered,Large,78844718309,,,,,,,https://stellabellalittlestars.org.au/,1259435.0,1087893.0,"Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; Males; Migrants, refugees or asylum seekers; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Unemployed persons; Youth - 15 to under 25",18 May 2021,0.0
603,https://www.acnc.gov.au/charity/charities/500db7df-39af-e811-a963-000d3ad24077/profile,St Joseph's House,Port Pirie,SA,Registered,Large,43431300853,,,,,,,,6161400.0,6102332.0,Adults - aged 65 and over,14 Feb 2022,0.0
604,https://www.acnc.gov.au/charity/charities/95991137-3aaf-e811-a963-000d3ad24077/profile,Roidef Tzedek Charitable Foundation,St Kilda,VIC,Registered,Large,58478152606,,,,,,,,2878949.0,3261650.0,Families; Financially disadvantaged people; General community in Australia; People from a culturally and linguistically diverse background,8 Dec 2021,1.0
605,https://www.acnc.gov.au/charity/charities/3aa7171b-38af-e811-a961-000d3ad24182/profile,Presbyterian Church Of Australia In The State Of NSW - Cornerstone Community Church,Eastwood,NSW,Registered,Large,20567814629,,,,,,,http://www.cornerstonechurch.com.au/,0.0,0.0,Early childhood - aged under 6; General community in Australia; Youth - 15 to under 25,16 Jun 2022,1.0
606,https://www.acnc.gov.au/charity/charities/696984e6-2daf-e811-a961-000d3ad24182/profile,R. Steiner School Co. Ltd.,Warranwood,VIC,Registered,Large,69004959764,,,,,,,http://www.mrss.com.au/,10486019.0,10107191.0,Children - aged 6 to under 15; Early childhood - aged under 6; Youth - 15 to under 25,29 Jun 2022,0.0
607,https://www.acnc.gov.au/charity/charities/696784e6-2daf-e811-a961-000d3ad24182/profile,Lumen Christi Catholic Primary School,Point Cook,VIC,Registered,Large,68817838506,,,,,,,http://www.lcpointcook.catholic.edu.au/,9008924.0,7993953.0,Children - aged 6 to under 15; Other; People with disabilities,30 Jun 2021,1.0
608,https://www.acnc.gov.au/charity/charities/e2a1171b-38af-e811-a961-000d3ad24182/profile,Northern Sexual Assault Group,Launceston,TAS,Registered,Large,82397046960,,,,,,,http://www.laurelhouse.org.au/,1852996.0,1769851.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Gay, lesbian, bisexual, transgender or intersex persons; General community in Australia; Males; Migrants, refugees or asylum seekers; Other; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities; Victims of crime (including family violence); Youth - 15 to under 25",3 Feb 2022,0.0
609,https://www.acnc.gov.au/charity/charities/4f6484e6-2daf-e811-a961-000d3ad24182/profile,Grace Christian College Co-operative Ltd,Leneva,VIC,Registered,Large,43895328130,,,,,,,http://www.gcc.vic.edu.au/,3299846.0,2635845.0,Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Financially disadvantaged people; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities; Youth - 15 to under 25,28 Jun 2022,1.0
610,https://www.acnc.gov.au/charity/charities/6ebe8ce0-2daf-e811-a961-000d3ad24182/profile,A.C.S.N. Incorporated,Bradbury,NSW,Registered,Large,32581031761,,,,,,,http://www.macarthuraccom.org.au/,2320527.0,2244469.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Females; Males; People with disabilities; Youth - 15 to under 25,28 Jan 2022,0.0
611,https://www.acnc.gov.au/charity/charities/fea8171b-38af-e811-a961-000d3ad24182/profile,Marco Polo Aged Care Services Limited,Unanderra,NSW,Registered,Large,54124559815,,,,,,,http://www.marcopolo.org.au/,30824809.0,35348717.0,Adults - aged 65 and over; General community in Australia,31 Jan 2022,0.0
612,https://www.acnc.gov.au/charity/charities/04a5171b-38af-e811-a961-000d3ad24182/profile,Bunbury Housing Association (Inc),Bunbury,WA,Registered,Large,20473599123,,,,,,,http://www.alliancehousing.com.au/,1569404.0,1091971.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; General community in Australia; Males; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities; Unemployed persons; Veterans and/or their families; Youth - 15 to under 25,16 Dec 2021,0.0
613,https://www.acnc.gov.au/charity/charities/63c08ce0-2daf-e811-a961-000d3ad24182/profile,Victoria Law Foundation,Melbourne,VIC,Registered,Large,64131425884,,,,,,,http://www.victorialawfoundation.org.au/,2944096.0,2719595.0,General community in Australia; Other charities; Youth - 15 to under 25,22 Nov 2021,0.0
614,https://www.acnc.gov.au/charity/charities/48b0171b-38af-e811-a961-000d3ad24182/profile,St Agathas Catholic Primary School Pennant Hills,Pennant Hills,NSW,Registered,Large,94348201843,,,,,,,http://www.saphdbb.catholic.edu.au/,0.0,0.0,Children - aged 6 to under 15,30 Jun 2022,0.0
615,https://www.acnc.gov.au/charity/charities/bfa4171b-38af-e811-a961-000d3ad24182/profile,St Alberts Catholic School,Loxton,SA,Registered,Large,82427205382,,,,,,,,0.0,0.0,Children - aged 6 to under 15; Early childhood - aged under 6,4 Jul 2022,0.0
616,https://www.acnc.gov.au/charity/charities/4afe94da-2daf-e811-a961-000d3ad24182/profile,Technology for Ageing and Disability WA Inc,Bassendean,WA,Registered,Large,20241430211,,,,,,,http://www.tadwa.org.au/,9870839.0,9940153.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Financially disadvantaged people; People with chronic illness (including terminal illness); People with disabilities; Youth - 15 to under 25,31 Jan 2022,0.0
