,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
900,https://www.acnc.gov.au/charity/charities/781de793-3aaf-e811-a963-000d3ad24077/profile,CDF Community Fund,East Melbourne,VIC,Registered,Large,94380397118,,,,,,,https://www.cdfcommunityfund.org.au/,0.0,0.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Youth - 15 to under 25,31 Jan 2022,1.0
901,https://www.acnc.gov.au/charity/charities/dd29e793-3aaf-e811-a963-000d3ad24077/profile,Brisbane Grammar School Parents & Friends Association,Spring Hill,QLD,Registered,Large,20027403084,,,,,,,http://www.brisbanegrammar.com/,2863395.0,2899230.0,Children - aged 6 to under 15; Males; Youth - 15 to under 25,24 May 2022,0.0
902,https://www.acnc.gov.au/charity/charities/1253329a-3aaf-e811-a963-000d3ad24077/profile,Kate Cocks Community Children's Centre Inc,Hove,SA,Registered,Large,47461134348,,,,,,,http://www.katecocks.com.au/,1715499.0,1713693.0,Aboriginal and Torres Strait Islander people; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; General community in Australia; Males; People from a culturally and linguistically diverse background; People with disabilities; Unemployed persons,16 May 2022,0.0
903,https://www.acnc.gov.au/charity/charities/cb55ee81-3aaf-e811-a963-000d3ad24077/profile,Greater West Childcare Ltd.,Cranebrook,NSW,Registered,Large,50612951738,,,,,,,https://www.gwchildcare.com.au/,1186968.0,1199718.0,Children - aged 6 to under 15,13 Jan 2022,0.0
904,https://www.acnc.gov.au/charity/charities/c03d95a0-3aaf-e811-a963-000d3ad24077/profile,Connextions Limited,West Wodonga,VIC,Registered,Large,12620712987,,,,,,,http://www.connextions.org.au/,8976931.0,7506109.0,Adults - aged 25 to under 65; Children - aged 6 to under 15; People with disabilities; Youth - 15 to under 25,30 Jun 2022,0.0
905,https://www.acnc.gov.au/charity/charities/0855329a-3aaf-e811-a963-000d3ad24077/profile,Clergy Remuneration Retirement and Sick Fund Diocese of Broken Bay,Pennant Hills,NSW,Registered,Large,22175641744,,,,,,,https://www.bbcatholic.org.au/,2195455.0,2437107.0,General community in Australia; Other,28 Jan 2022,1.0
906,https://www.acnc.gov.au/charity/charities/e3eea550-3aaf-e811-a963-000d3ad24077/profile,Active Refugee and Migrant Integration in Australia Pty Ltd,Sunnybank,QLD,Registered,Large,58169177959,,,,,,,https://www.armia.com.au/,3675725.0,285762.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; Males; Migrants, refugees or asylum seekers; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People with chronic illness (including terminal illness); People with disabilities; Unemployed persons; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25",19 Aug 2022,0.0
907,https://www.acnc.gov.au/charity/charities/7556724a-3aaf-e811-a963-000d3ad24077/profile,Top Livin,Burleigh Waters,QLD,Registered,Large,46600787513,,,,,,,https://www.livin.org/,1449568.0,1632027.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Families; Females; Financially disadvantaged people; Males; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,28 Jan 2022,0.0
908,https://www.acnc.gov.au/charity/charities/9b4c7a44-3aaf-e811-a963-000d3ad24077/profile,My Foundations Youth Housing Limited,Ashfield,NSW,Registered,Large,76169740041,,,,,,,http://www.mfyh.org.au/,3378691.0,3109597.0,Aboriginal and Torres Strait Islander people; Females; Financially disadvantaged people; Males; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; Pre/post release offenders and/or their families; Unemployed persons; Youth - 15 to under 25,6 May 2022,0.0
909,https://www.acnc.gov.au/charity/charities/21f8a550-3aaf-e811-a963-000d3ad24077/profile,CROSSCULTURE CHURCH OF CHRIST POINT COOK INC,Point Cook,VIC,Registered,Large,90889409131,,,,,,,http://crossculturepointcook.net.au/,1002524.0,524516.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; Unemployed persons; Youth - 15 to under 25,1 Dec 2021,1.0
