,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
300,https://www.acnc.gov.au/charity/charities/05b64a1d-39af-e811-a960-000d3ad24282/profile,Don Bosco Primary School Narre Warren,Narre Warren,VIC,Registered,Large,71386192144,,,,,,,http://www.dbnarre.catholic.edu.au/,3961938.0,3945382.0,Children - aged 6 to under 15; Early childhood - aged under 6,28 Jun 2022,1.0
301,https://www.acnc.gov.au/charity/charities/d1ea5724-39af-e811-a960-000d3ad24282/profile,Coogee Boys' Preparatory School Pty Ltd,Unavailable,Unavailable,Registered,Large,30000182490,,,,,,,,3006559.0,2792870.0,Children - aged 6 to under 15,21 Jun 2022,0.0
302,https://www.acnc.gov.au/charity/charities/6e8ea90a-39af-e811-a960-000d3ad24282/profile,Centrepoint Church Incorporated,Bibra Lake,WA,Registered,Large,46809325539,,,,,,,https://centrepoint.church/,1477832.0,1971751.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; General community in Australia; Males; People from a culturally and linguistically diverse background; Youth - 15 to under 25,12 May 2022,1.0
303,https://www.acnc.gov.au/charity/charities/6f88a90a-39af-e811-a960-000d3ad24282/profile,Orana Early Childhood Intervention & Education Project Inc,Dubbo,NSW,Registered,Large,56889279400,,,,,,,http://www.oeci.org.au/,1708145.0,1665704.0,Children - aged 6 to under 15; Early childhood - aged under 6,10 May 2022,0.0
304,https://www.acnc.gov.au/charity/charities/9e142d11-39af-e811-a960-000d3ad24282/profile,Camperdown Child Care Centre,Unavailable,Unavailable,Registered,Large,52053755276,,,,,,,http://www.cccc.asn.au/,1462596.0,1456731.0,Early childhood - aged under 6; Families; Females; Financially disadvantaged people; General community in Australia; Males; People with disabilities,28 Oct 2021,0.0
305,https://www.acnc.gov.au/charity/charities/a192a90a-39af-e811-a960-000d3ad24282/profile,Southern Cross Campus Services Ltd,East Lismore,NSW,Registered,Large,57003082406,,,,,,,https://www.scu.edu.au/,1379043.0,1669777.0,General community in Australia; Other,29 Jun 2022,0.0
306,https://www.acnc.gov.au/charity/charities/99535117-39af-e811-a960-000d3ad24282/profile,Child Inclusive Learning And Development Australia Inc,Belmont,WA,Registered,Large,61986879146,,,,,,,http://childaustralia.org.au/,3366392.0,3329160.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Financially disadvantaged people; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; Unemployed persons; Youth - 15 to under 25,22 Dec 2021,0.0
307,https://www.acnc.gov.au/charity/charities/21ceb104-39af-e811-a960-000d3ad24282/profile,Braemar College Limited,Woodend,VIC,Registered,Large,11005151771,,,,,,,http://www.braemar.vic.edu.au/,23220321.0,19782762.0,Children - aged 6 to under 15; Youth - 15 to under 25,17 Jun 2022,0.0
308,https://www.acnc.gov.au/charity/charities/5a575117-39af-e811-a960-000d3ad24282/profile,The Ann Mcdonald College Of Dancing Limited,North Strathfield,NSW,Registered,Large,76003130201,,,,,,,https://www.mcdonald.nsw.edu.au/,3053232.0,3053752.0,Children - aged 6 to under 15; Early childhood - aged under 6; Youth - 15 to under 25,24 Jun 2022,0.0
309,https://www.acnc.gov.au/charity/charities/0db64a1d-39af-e811-a960-000d3ad24282/profile,St Paul Lutheran School Inc,Blair Athol,SA,Registered,Large,84648346828,,,,,,,http://www.stpaulba.sa.edu.au/,6370150.0,5335419.0,Adults - aged 25 to under 65; Children - aged 6 to under 15; Early childhood - aged under 6; Families,29 Jul 2022,0.0
310,https://www.acnc.gov.au/charity/charities/3991a90a-39af-e811-a960-000d3ad24282/profile,Gowrie NSW,Erskineville,NSW,Registered,Large,57001894659,,,,,,,http://www.gowriensw.com.au/,27802543.0,26765126.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Children - aged 6 to under 15; Early childhood - aged under 6; Families; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities; Youth - 15 to under 25,6 Dec 2021,0.0
311,https://www.acnc.gov.au/charity/charities/5187a90a-39af-e811-a960-000d3ad24282/profile,St Francis De Sales College Board,Mount Barker,SA,Registered,Large,17610943492,,,,,,,,0.0,0.0,Children - aged 6 to under 15; Early childhood - aged under 6; Youth - 15 to under 25,4 Jul 2022,0.0
312,https://www.acnc.gov.au/charity/charities/a085a90a-39af-e811-a960-000d3ad24282/profile,St John's Catholic School,North Hobart,TAS,Registered,Large,29599894790,,,,,,,,0.0,0.0,Children - aged 6 to under 15; Early childhood - aged under 6; Females; Males; Youth - 15 to under 25,30 Jun 2022,0.0
313,https://www.acnc.gov.au/charity/charities/83dce5f0-38af-e811-a960-000d3ad24282/profile,Australian Men's Shed Association,Newcastle,NSW,Registered,Large,84144866277,,,,,,,http://www.mensshed.org/,3492552.0,3399324.0,Adults - aged 65 and over; Males,20 Jan 2022,0.0
314,https://www.acnc.gov.au/charity/charities/8eb9ccfd-38af-e811-a960-000d3ad24282/profile,Ishar Multicultural Women's Health Services Incorporated,Mirrabooka,WA,Registered,Large,71267532317,,,,,,,http://www.ishar.org.au/,1995428.0,1915714.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Families; Females; People from a culturally and linguistically diverse background,25 Nov 2021,0.0
315,https://www.acnc.gov.au/charity/charities/b893a90a-39af-e811-a960-000d3ad24282/profile,Youth Express Association Incorporated,Maitland,NSW,Registered,Large,23693386194,,,,,,,http://youthexpress.com.au/,1331090.0,1208984.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Families; Females; Financially disadvantaged people; Males; Youth - 15 to under 25,19 Jul 2022,0.0
316,https://www.acnc.gov.au/charity/charities/24fe5724-39af-e811-a960-000d3ad24282/profile,KYDS Youth Development Service Incorporated,Lindfield,NSW,Registered,Large,11563715017,,,,,,,http://www.kyds.org.au/,1268939.0,935762.0,"Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Families; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People with disabilities; Youth - 15 to under 25",17 Feb 2022,0.0
317,https://www.acnc.gov.au/charity/charities/30f65724-39af-e811-a960-000d3ad24282/profile,Tasmanian Land Conservancy Inc.,Hobart,TAS,Registered,Large,88743606934,,,,,,,http://www.tasland.org.au/,13903075.0,3953450.0,Animals; Environment,18 Jan 2022,0.0
318,https://www.acnc.gov.au/charity/charities/a1f95724-39af-e811-a960-000d3ad24282/profile,Australian Doctors For Africa Pty Ltd,Shenton Park,WA,Registered,Large,47116149985,,,,,,,http://www.ausdocafrica.org/,1641884.0,1453822.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; Overseas communities or charities; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Youth - 15 to under 25,6 Dec 2021,0.0
319,https://www.acnc.gov.au/charity/charities/a8fa5724-39af-e811-a960-000d3ad24282/profile,Calvary Lutheran Primary School Inc Morphett Vale,Morphett Vale,SA,Registered,Large,57186154097,,,,,,,http://www.calvary.sa.edu.au/,0.0,0.0,Children - aged 6 to under 15,15 Jun 2022,1.0
