,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
900,https://www.acnc.gov.au/charity/charities/ea06ee4b-38af-e811-a960-000d3ad24282/profile,EveryMan Australia Limited,Canberra,ACT,Registered,Large,54979533031,,,,,,,http://www.everyman.org.au/,3490401.0,3721559.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; People at risk of homelessness/ people experiencing homelessness; People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Victims of crime (including family violence); Youth - 15 to under 25,26 Nov 2021,0.0
901,https://www.acnc.gov.au/charity/charities/c10d9164-38af-e811-a960-000d3ad24282/profile,The Trustee For Northside Christian Church Property Trust,Everton Park,QLD,Registered,Large,74361988617,,,,,,,https://nexuschurch.com.au/,0.0,0.0,General community in Australia,15 Jun 2022,1.0
902,https://www.acnc.gov.au/charity/charities/cd9a847c-38af-e811-a960-000d3ad24282/profile,THE TRUSTEES OF THE ROMAN CATHOLIC CHURCH FOR THE DIOCESE OF LISMORE (ST VINCENT'S HOSPITAL),East Lismore,NSW,Registered,Large,15380879043,,,,,,,http://www.svh.org.au/,49974322.0,48832497.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; General community in Australia; Males; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,27 Jan 2022,1.0
903,https://www.acnc.gov.au/charity/charities/c198847c-38af-e811-a960-000d3ad24282/profile,The Kokoda Track Foundation Limited,Balmain,NSW,Registered,Large,45103660948,,,,,,,http://www.ktf.ngo/,6506041.0,5732071.0,Children - aged 6 to under 15; Early childhood - aged under 6; Families; Overseas communities or charities; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities,23 Jun 2022,0.0
904,https://www.acnc.gov.au/charity/charities/260b9164-38af-e811-a960-000d3ad24282/profile,The Compass Institute Inc,Hunchy,QLD,Registered,Large,74168383378,,,,,,,http://www.compassinc.org.au/,5261919.0,5197757.0,Adults - aged 25 to under 65; Females; Males; People with disabilities,16 May 2022,0.0
905,https://www.acnc.gov.au/charity/charities/aec68170-38af-e811-a960-000d3ad24282/profile,The Trustee For Phillips Family Foundation,Point Piper,NSW,Registered,Large,60239778956,,,,,,,,1489987.0,269119.0,Adults - aged 25 to under 65; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; People at risk of homelessness/ people experiencing homelessness; People with disabilities; Youth - 15 to under 25,11 Feb 2022,0.0
906,https://www.acnc.gov.au/charity/charities/d5bf8170-38af-e811-a960-000d3ad24282/profile,The Returned And Services League Of Australia (Queensland Branch) Greenbank Sub-Branch Inc,Hillcrest,QLD,Registered,Large,55023122445,,,,,,,http://www.greenbankrsl.com.au/About-Us/Sub-Branch,1183376.0,899382.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families; Females; General community in Australia; Males; People at risk of homelessness/ people experiencing homelessness; Veterans and/or their families; Youth - 15 to under 25,5 May 2022,0.0
907,https://www.acnc.gov.au/charity/charities/7bc18170-38af-e811-a960-000d3ad24282/profile,Circular Head Children's Services Incorporated,Smithton,TAS,Registered,Large,55030416830,,,,,,,,1517389.0,1155403.0,Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; People in rural/regional/remote communities,6 Dec 2021,0.0
908,https://www.acnc.gov.au/charity/charities/da99847c-38af-e811-a960-000d3ad24282/profile,The Trustee For Bendigo Education Trust,Kangaroo Flat,VIC,Registered,Large,45090934137,,,,,,,,491633.0,998467.0,All ages; Females; General community in Australia; Males; People with chronic illness (including terminal illness); People with disabilities; Unemployed persons,18 Dec 2014,0.0
909,https://www.acnc.gov.au/charity/charities/fd0e7d58-38af-e811-a960-000d3ad24282/profile,Southern Peninsula Community Care Inc,Rosebud,VIC,Registered,Large,86852630495,,,,,,,http://www.39plus.org.au/,3852443.0,2640789.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; Males; Migrants, refugees or asylum seekers; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Unemployed persons; Veterans and/or their families",16 Feb 2022,0.0
910,https://www.acnc.gov.au/charity/charities/d4c18170-38af-e811-a960-000d3ad24282/profile,Pro Campo Ltd,Wedderburn,NSW,Registered,Large,55030630783,,,,,,,http://www.wedderburn.org.au/,1380081.0,1066668.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families; Financially disadvantaged people; People with disabilities; Youth - 15 to under 25,11 Nov 2021,1.0
911,https://www.acnc.gov.au/charity/charities/cda3847c-38af-e811-a960-000d3ad24282/profile,Cooinda Village Inc,Benalla,VIC,Registered,Large,83171137764,,,,,,,http://www.cooinda.org.au/,9881053.0,9937224.0,Adults - aged 65 and over; Females; Financially disadvantaged people; Males; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Veterans and/or their families,2 Dec 2021,0.0
912,https://www.acnc.gov.au/charity/charities/f93888a1-38af-e811-a960-000d3ad24282/profile,The Trustee For The Lewin Foundation,Unavailable,Unavailable,Registered,Large,22338827190,,,,,,,,1001380.0,702240.0,Aboriginal and Torres Strait Islander people; Families; General community in Australia; Other charities,21 Feb 2022,1.0
913,https://www.acnc.gov.au/charity/charities/2b5978ad-38af-e811-a960-000d3ad24282/profile,Roman Catholic Trust Corporation For The Diocese Of Townsville,North Ward,QLD,Registered,Large,50804169199,,,,,,,http://www.sjnwtsv.catholic.edu.au/,0.0,0.0,"Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Early childhood - aged under 6; Gay, lesbian, bisexual, transgender or intersex persons; Migrants, refugees or asylum seekers; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities",29 Jun 2022,0.0
914,https://www.acnc.gov.au/charity/charities/f70a9695-38af-e811-a960-000d3ad24282/profile,Melbourne Shwetambar Jain Sangh Inc.,Moorabbin,VIC,Registered,Large,28141874836,,,,,,,http://www.msjs.org.au/,1864327.0,302358.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; Other charities; Overseas communities or charities; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Unemployed persons; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,29 Dec 2021,1.0
