,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
900,https://www.acnc.gov.au/charity/charities/f2d0a097-39af-e811-a961-000d3ad24182/profile,Saint Peter's Anglican Church Melbourne,East Melbourne,VIC,Registered,Medium,48242769449,,,,,,,http://www.stpeters.org.au/,0.0,0.0,General community in Australia,31 Mar 2022,1.0
901,https://www.acnc.gov.au/charity/charities/add9a097-39af-e811-a961-000d3ad24182/profile,Bayview Community Church,Rosebud,VIC,Registered,Medium,77138845408,,,,,,,http://bayviewchurch.org/,0.0,0.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; General community in Australia; Males; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Victims of crime (including family violence); Youth - 15 to under 25,29 Jun 2022,1.0
902,https://www.acnc.gov.au/charity/charities/f0d0a097-39af-e811-a961-000d3ad24182/profile,Innari Incorporated,Unavailable,Unavailable,Registered,Medium,48285446546,,,,,,,http://www.innari.org/,647430.0,527841.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Families; Females; Financially disadvantaged people; Males; People at risk of homelessness/ people experiencing homelessness; Pre/post release offenders and/or their families; Unemployed persons; Youth - 15 to under 25,31 Jan 2022,0.0
903,https://www.acnc.gov.au/charity/charities/f6d5a097-39af-e811-a961-000d3ad24182/profile,Drug and Alcohol Health Services Incorporated,Muswellbrook,NSW,Registered,Medium,77294608856,,,,,,,http://drugandalcoholhealthservices.com.au/our-locations/upper-hunter/,869725.0,821641.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; Males; Migrants, refugees or asylum seekers; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25",9 Jun 2022,0.0
904,https://www.acnc.gov.au/charity/charities/98729ea3-39af-e811-a961-000d3ad24182/profile,Immaculate Heart Of Mary Catholic Church Hampton East,Hampton East,VIC,Registered,Medium,85738970800,,,,,,,http://pol.org.au/hamptoneast,0.0,0.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; Males; Migrants, refugees or asylum seekers; Other charities; Overseas communities or charities; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25",15 Jun 2022,1.0
905,https://www.acnc.gov.au/charity/charities/2c6b9ea3-39af-e811-a961-000d3ad24182/profile,Anglican Parish Of Busselton,Bunbury,WA,Registered,Medium,31587421825,,,,,,,http://www.bunburyanglican.org/parishes--communities.html,0.0,0.0,General community in Australia,22 Jun 2022,1.0
906,https://www.acnc.gov.au/charity/charities/89f6a891-39af-e811-a961-000d3ad24182/profile,Steven Walter Trust,Sylvania Waters,NSW,Registered,Medium,93625725432,,,,,,,http://www.stevenwalterfoundation.org.au/,435420.0,406218.0,Children - aged 6 to under 15; Early childhood - aged under 6; Youth - 15 to under 25,22 Jan 2022,0.0
907,https://www.acnc.gov.au/charity/charities/2d559e9d-39af-e811-a961-000d3ad24182/profile,Grace Chinese Christian Church Ltd,Unavailable,Unavailable,Registered,Medium,13003273827,,,,,,,http://www.gracechurch.org.au/,823034.0,769604.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; General community in Australia; Youth - 15 to under 25,19 May 2022,1.0
908,https://www.acnc.gov.au/charity/charities/0d6b9ea3-39af-e811-a961-000d3ad24182/profile,St Pius X Out Of School Hours Care Program,Windsor Gardens,SA,Registered,Medium,58678038374,,,,,,,,836740.0,735154.0,Children - aged 6 to under 15; Early childhood - aged under 6,4 Jul 2022,0.0
909,https://www.acnc.gov.au/charity/charities/58d8a097-39af-e811-a961-000d3ad24182/profile,Adventureland Preschool Inc,Armidale,NSW,Registered,Medium,19398403816,,,,,,,http://adventurelandpreschool.com/,467939.0,373269.0,Aboriginal and Torres Strait Islander people; Early childhood - aged under 6; Families; Financially disadvantaged people; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities,14 Jun 2022,0.0
910,https://www.acnc.gov.au/charity/charities/23daa097-39af-e811-a961-000d3ad24182/profile,The Mineworkers Trust,Sydney,NSW,Registered,Medium,77141052177,,,,,,,,777786.0,300817.0,People in rural/regional/remote communities; Youth - 15 to under 25,21 Feb 2022,0.0
911,https://www.acnc.gov.au/charity/charities/dc5b9e9d-39af-e811-a961-000d3ad24182/profile,Anglican Church Of Australia Sadleir,Sadleir,NSW,Registered,Medium,25449979496,,,,,,,http://www.saintmarks.info/,0.0,0.0,General community in Australia,24 May 2022,1.0
912,https://www.acnc.gov.au/charity/charities/50599e9d-39af-e811-a961-000d3ad24182/profile,Southpine Kindergarten Assoc Inc,Strathpine,QLD,Registered,Medium,58484649529,,,,,,,http://www.southpinekindy.com.au/,327995.0,326740.0,"Aboriginal and Torres Strait Islander people; Early childhood - aged under 6; Families; Financially disadvantaged people; Migrants, refugees or asylum seekers; Veterans and/or their families",10 Aug 2022,0.0
913,https://www.acnc.gov.au/charity/charities/60519e9d-39af-e811-a961-000d3ad24182/profile,Baptist Church Sale,Sale,VIC,Registered,Medium,72951224815,,,,,,,http://www.sbc.org.au/,0.0,0.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; General community in Australia; Youth - 15 to under 25,2 May 2022,1.0
914,https://www.acnc.gov.au/charity/charities/686f9ea3-39af-e811-a961-000d3ad24182/profile,Catholic Parish Of St Dominic Flemington,Homebush West,NSW,Registered,Medium,53369567709,,,,,,,,0.0,0.0,General community in Australia,27 Jan 2022,1.0
915,https://www.acnc.gov.au/charity/charities/396a9ea3-39af-e811-a961-000d3ad24182/profile,The Trustee For The Toybox International Charitable Fund,Osborne Park,WA,Registered,Medium,58674539061,,,,,,,http://www.toyboxinternational.org/,493341.0,357409.0,Children - aged 6 to under 15; Early childhood - aged under 6; Families; General community in Australia,19 Jan 2022,0.0
916,https://www.acnc.gov.au/charity/charities/eb739ea3-39af-e811-a961-000d3ad24182/profile,Moree Women's Refuge - Ngala House Inc,Moree,NSW,Registered,Medium,85748371811,,,,,,,,652283.0,649144.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Animals; Children - aged 6 to under 15; Early childhood - aged under 6; Environment; Families; Females; Financially disadvantaged people; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,25 Jan 2022,0.0
917,https://www.acnc.gov.au/charity/charities/2826f6e0-39af-e811-a961-000d3ad24182/profile,Indonesian Christ Family Church Incorporated,Smithfield,NSW,Registered,Medium,31513871422,,,,,,,http://www.assemblychurch.org.au/,354835.0,265499.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; People from a culturally and linguistically diverse background; Youth - 15 to under 25,13 Jun 2022,1.0
918,https://www.acnc.gov.au/charity/charities/c3d7bada-39af-e811-a961-000d3ad24182/profile,Koinonia Christian Academy Inc School,Bourke,NSW,Registered,Medium,13237869499,,,,,,,http://www.koinonia.nsw.edu.au/,0.0,0.0,Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Early childhood - aged under 6; Youth - 15 to under 25,20 Jun 2022,1.0
919,https://www.acnc.gov.au/charity/charities/9323f6e0-39af-e811-a961-000d3ad24182/profile,GRT Foundation Ltd,Unavailable,Unavailable,Registered,Medium,31155117329,,,,,,,https://www.grtlawyers.com/foundation/,638304.0,567359.0,Children - aged 6 to under 15; People with disabilities,28 Jan 2022,0.0
