,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
600,https://www.acnc.gov.au/charity/charities/faf6f945-38af-e811-a962-000d3ad24a0d/profile,Auburn Islamic Community Centre,Auburn,NSW,Registered,Medium,64791750575,,,,,,,,265030.0,272895.0,"Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Environment; Families; Females; Financially disadvantaged people; Males; Migrants, refugees or asylum seekers; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; Youth - 15 to under 25",15 Jul 2021,1.0
601,https://www.acnc.gov.au/charity/charities/e955f24b-38af-e811-a962-000d3ad24a0d/profile,The Corporation Of The Synod Of The Diocese Of Brisbane- St Francis College,Brisbane,QLD,Registered,Medium,69320556263,,,,,,,,0.0,0.0,General community in Australia,20 Jun 2022,1.0
602,https://www.acnc.gov.au/charity/charities/53df583f-38af-e811-a962-000d3ad24a0d/profile,Parish Of Macquarie,Unavailable,Unavailable,Registered,Medium,90723341418,,,,,,,http://www.macquarieanglican.org/,0.0,0.0,General community in Australia,30 Jun 2021,1.0
603,https://www.acnc.gov.au/charity/charities/a9fdf945-38af-e811-a962-000d3ad24a0d/profile,The Trustee For Owen Miller Memorial Foundation,Sydney,NSW,Registered,Medium,14952837696,,,,,,,,550394.0,402996.0,Other charities,22 Dec 2021,0.0
604,https://www.acnc.gov.au/charity/charities/cbb46c58-38af-e811-a962-000d3ad24a0d/profile,St Thomas' Anglican Church Port Macquarie,Port Macquarie,NSW,Registered,Medium,49789594876,,,,,,,http://www.portanglican.com/,591662.0,771671.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Families; Females; Financially disadvantaged people; Males; People at risk of homelessness/ people experiencing homelessness; People in rural/regional/remote communities; People with disabilities; Unemployed persons; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,15 Mar 2022,1.0
605,https://www.acnc.gov.au/charity/charities/d357f24b-38af-e811-a962-000d3ad24a0d/profile,Estate Of The Late Annie Casey,Unavailable,Unavailable,Registered,Medium,54901471942,,,,,,,,654010.0,654010.0,Adults - aged 65 and over; Males; Other charities; People in rural/regional/remote communities; People with chronic illness (including terminal illness),6 May 2022,1.0
606,https://www.acnc.gov.au/charity/charities/93cdc35e-38af-e811-a962-000d3ad24a0d/profile,Lower Macleay Pre-School Inc,Smithtown,NSW,Registered,Medium,15040914272,,,,,,,,745314.0,640867.0,Aboriginal and Torres Strait Islander people; Early childhood - aged under 6; Families; Financially disadvantaged people; People in rural/regional/remote communities; Unemployed persons,1 Dec 2021,0.0
607,https://www.acnc.gov.au/charity/charities/e224ea51-38af-e811-a962-000d3ad24a0d/profile,Family Church Ministries Limited,Camden Park,SA,Registered,Medium,83008192014,,,,,,,http://www.libertylife.com.au/,287147.0,269122.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Youth - 15 to under 25,24 Jun 2022,1.0
608,https://www.acnc.gov.au/charity/charities/f7d9583f-38af-e811-a962-000d3ad24a0d/profile,Burch Memorial Pre School Inc.,Wonga Park,VIC,Registered,Medium,44594514869,,,,,,,http://www.burchmemorial.com.au/,648193.0,462508.0,Early childhood - aged under 6,7 Sep 2021,0.0
609,https://www.acnc.gov.au/charity/charities/f5cb1b72-38af-e811-a962-000d3ad24a0d/profile,Swell Sculpture Festival Ltd,Unavailable,Unavailable,Registered,Medium,55108821450,,,,,,,https://www.swellsculpture.com.au/,708430.0,707756.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; General community in Australia; Youth - 15 to under 25,24 May 2022,0.0
610,https://www.acnc.gov.au/charity/charities/beca1b72-38af-e811-a962-000d3ad24a0d/profile,Berkeley Vale Neighbourhood Centre Assoc Inc,Bateau Bay,NSW,Registered,Medium,39306197523,,,,,,,https://bvnc.org.au/,757888.0,701675.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families; Financially disadvantaged people; Youth - 15 to under 25,24 May 2022,0.0
611,https://www.acnc.gov.au/charity/charities/7ddb367e-38af-e811-a962-000d3ad24a0d/profile,Kensington Neighbourhood House Inc.,Kensington,VIC,Registered,Medium,74489791023,,,,,,,http://kensingtonneighbourhoodhouse.com/,795907.0,787160.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Financially disadvantaged people; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; Unemployed persons,2 May 2022,0.0
612,https://www.acnc.gov.au/charity/charities/163a1278-38af-e811-a962-000d3ad24a0d/profile,Waverley Baptist Church,Wheelers Hill,VIC,Registered,Medium,15337512836,,,,,,,http://www.waverleybaptist.org.au/,0.0,0.0,Families,22 Jun 2022,1.0
613,https://www.acnc.gov.au/charity/charities/4d321278-38af-e811-a962-000d3ad24a0d/profile,Mard Foundation,Unavailable,Unavailable,Registered,Medium,21622377033,,,,,,,,288965.0,153309.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Financially disadvantaged people; People with chronic illness (including terminal illness); Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,14 Dec 2021,0.0
614,https://www.acnc.gov.au/charity/charities/c1666c8a-38af-e811-a962-000d3ad24a0d/profile,Iglesia Evangelica Pentecostal Inc,Salisbury,QLD,Registered,Medium,39786477584,,,,,,,http://www.iepbrisbane.com/,319875.0,255364.0,"Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; Migrants, refugees or asylum seekers; People from a culturally and linguistically diverse background; Unemployed persons; Youth - 15 to under 25",25 Jul 2022,0.0
615,https://www.acnc.gov.au/charity/charities/49d0367e-38af-e811-a962-000d3ad24a0d/profile,Thunggutti Local Aboriginal Land Council,Bellbrook,NSW,Registered,Medium,83043609663,,,,,,,,858077.0,480211.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Environment; Families; Females; Financially disadvantaged people; Males; People in rural/regional/remote communities; Pre/post release offenders and/or their families; Unemployed persons; Youth - 15 to under 25,17 Dec 2021,0.0
616,https://www.acnc.gov.au/charity/charities/ab371278-38af-e811-a962-000d3ad24a0d/profile,J J Mcmahon Memorial Kindergarten,Kew,VIC,Registered,Medium,15436920745,,,,,,,https://jjmcmahon.org.au/,584813.0,616940.0,Early childhood - aged under 6,21 Mar 2022,0.0
617,https://www.acnc.gov.au/charity/charities/385bc0ea-39af-e811-a963-000d3ad244fd/profile,GUIDING LIGHT INC,Liverpool,NSW,Registered,Medium,84990759527,,,,,,,http://www.mialiverpool.com.au/,453063.0,272260.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families; General community in Australia; People from a culturally and linguistically diverse background; Youth - 15 to under 25,18 Feb 2022,1.0
618,https://www.acnc.gov.au/charity/charities/110cefe3-39af-e811-a963-000d3ad244fd/profile,Bingara Gorge Environment Limited,Barangaroo,NSW,Registered,Medium,37160681630,,,,,,,,453526.0,462.0,Families,2 Feb 2021,0.0
619,https://www.acnc.gov.au/charity/charities/090eefe3-39af-e811-a963-000d3ad244fd/profile,The Water Well Project Limited,Unavailable,Unavailable,Registered,Medium,38177188057,,,,,,,http://www.thewaterwellproject.org/,412816.0,143248.0,People from a culturally and linguistically diverse background; People in rural/regional/remote communities,31 Jan 2022,0.0
620,https://www.acnc.gov.au/charity/charities/f00aefe3-39af-e811-a963-000d3ad244fd/profile,Toorak College Scholarship Fund,Mount Eliza,VIC,Registered,Medium,14713101732,,,,,,,https://www.toorakcollege.vic.edu.au/,417563.0,107032.0,Children - aged 6 to under 15; Financially disadvantaged people; Youth - 15 to under 25,19 May 2022,0.0
621,https://www.acnc.gov.au/charity/charities/0345a29b-39af-e811-a963-000d3ad244fd/profile,Suited To Success Limited,Fortitude Valley,QLD,Registered,Medium,12995804020,,,,,,,https://www.suitedtosuccess.org/,318038.0,329100.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Females; Financially disadvantaged people; Males; People in rural/regional/remote communities; People with disabilities; Unemployed persons; Youth - 15 to under 25,12 Jun 2022,0.0
622,https://www.acnc.gov.au/charity/charities/19dc99a1-39af-e811-a963-000d3ad244fd/profile,The Ephpheta Centre,Unavailable,Unavailable,Registered,Medium,25758419677,,,,,,,http://www.ephpheta.org.au/,749521.0,566748.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Other charities; People with disabilities; Youth - 15 to under 25,20 Dec 2021,0.0
623,https://www.acnc.gov.au/charity/charities/c4b8b7f0-39af-e811-a963-000d3ad244fd/profile,South West Christian Church Incorporated,Padstow,NSW,Registered,Medium,42942560861,,,,,,,http://www.southwestchristianchurch.com.au/,508013.0,142100.0,Early childhood - aged under 6; Families; Youth - 15 to under 25,30 Jun 2022,1.0
