,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
1200,https://www.acnc.gov.au/charity/charities/b6221004-39af-e811-a963-000d3ad244fd/profile,Knightsbridge Baptist Church Inc,Leabrook,SA,Registered,Medium,80321545042,,,,,,,http://www.kbcsa.org.au/,322733.0,320205.0,Early childhood - aged under 6,30 Jun 2022,1.0
1201,https://www.acnc.gov.au/charity/charities/107613fe-38af-e811-a963-000d3ad244fd/profile,Charlestown Youth And Community Centre Inc,Charlestown,NSW,Registered,Medium,35586754414,,,,,,,http://www.theplacecharlestown.org.au/,834660.0,631047.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Males; Youth - 15 to under 25,20 Dec 2021,0.0
1202,https://www.acnc.gov.au/charity/charities/9c7513fe-38af-e811-a963-000d3ad244fd/profile,A Fairer World Inc,Battery Point,TAS,Registered,Medium,35498244277,,,,,,,http://www.afairerworld.org/,323235.0,273189.0,Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Financially disadvantaged people; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People with disabilities; Youth - 15 to under 25,31 Jan 2022,0.0
1203,https://www.acnc.gov.au/charity/charities/d6031bf8-38af-e811-a963-000d3ad244fd/profile,Estate Of Late Hilton Middleton White,Unavailable,Unavailable,Registered,Medium,84364508081,,,,,,,,415707.0,413825.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Youth - 15 to under 25,30 Jan 2022,0.0
1204,https://www.acnc.gov.au/charity/charities/451d1004-39af-e811-a963-000d3ad244fd/profile,Outer Urban Projects Limited,Coburg North,VIC,Registered,Medium,11154257851,,,,,,,https://www.outerurbanprojects.org/,842601.0,864628.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; Males; Migrants, refugees or asylum seekers; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People with disabilities; Unemployed persons; Victims of crime (including family violence); Youth - 15 to under 25",22 Jun 2022,0.0
1205,https://www.acnc.gov.au/charity/charities/828ff5eb-38af-e811-a963-000d3ad244fd/profile,Canrevive Incorporated,Haymarket,NSW,Registered,Medium,56840176529,,,,,,,http://www.canrevive.com/,433136.0,522452.0,People from a culturally and linguistically diverse background; People with chronic illness (including terminal illness),22 Dec 2021,0.0
1206,https://www.acnc.gov.au/charity/charities/47201004-39af-e811-a963-000d3ad244fd/profile,The Scout Association Of Australia Tasmanian Branch,Kingston,TAS,Registered,Medium,88436518233,,,,,,,http://www.tas.scouts.com.au/,435872.0,1017168.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Environment; Families; Females; General community in Australia; Males; Youth - 15 to under 25,6 May 2022,0.0
1207,https://www.acnc.gov.au/charity/charities/2bd3070a-39af-e811-a963-000d3ad244fd/profile,St Paul Antiochian Orthodox Church Inc,Dandenong,VIC,Registered,Medium,29879845165,,,,,,,http://www.stpaulchurch.org.au/,415820.0,338100.0,General community in Australia,5 Feb 2022,1.0
1208,https://www.acnc.gov.au/charity/charities/1f8afe0f-39af-e811-a963-000d3ad244fd/profile,Blackwood Basin Group Incorporated,Tonebridge,WA,Registered,Medium,35783580963,,,,,,,http://www.blackwoodbasingroup.com.au/,342203.0,307838.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Animals; Children - aged 6 to under 15; Environment; Families; General community in Australia; Other charities; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; Youth - 15 to under 25,10 Jan 2022,0.0
1209,https://www.acnc.gov.au/charity/charities/49c51ef2-38af-e811-a963-000d3ad244fd/profile,The Trustee For J & B Jackson Foundation,Malvern East,VIC,Registered,Medium,66591235403,,,,,,,,590041.0,225653.0,Early childhood - aged under 6; Financially disadvantaged people; General community in Australia; Other charities,7 Jan 2022,0.0
