,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
300,https://www.acnc.gov.au/charity/charities/82707883-3aaf-e811-a960-000d3ad24282/profile,Cooma Lambie Street Preschool Association Incorporated,Cooma,NSW,Registered,Medium,12562324732,,,,,,,http://www.lambiestreetpreschool.com.au/,712209.0,683729.0,Early childhood - aged under 6; Families; People in rural/regional/remote communities,9 May 2022,0.0
301,https://www.acnc.gov.au/charity/charities/05737883-3aaf-e811-a960-000d3ad24282/profile,Hooper Shaw Foundation,Unavailable,Unavailable,Registered,Medium,52976679224,,,,,,,,622194.0,744574.0,Other charities,29 Apr 2022,0.0
302,https://www.acnc.gov.au/charity/charities/f5f47b95-3aaf-e811-a960-000d3ad24282/profile,Gold Coast Full Gospel Church,Unavailable,Unavailable,Registered,Medium,60631412100,,,,,,,,259795.0,237431.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; People from a culturally and linguistically diverse background; Youth - 15 to under 25,21 Jan 2022,1.0
303,https://www.acnc.gov.au/charity/charities/22fe7b95-3aaf-e811-a960-000d3ad24282/profile,C3 - GITC Vision Builders,Darlinghurst,NSW,Registered,Medium,74351525183,,,,,,,http://www.godinthecity.com.au/,272537.0,375922.0,Financially disadvantaged people; People at risk of homelessness/ people experiencing homelessness; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Victims of disaster,29 Jun 2022,0.0
304,https://www.acnc.gov.au/charity/charities/b4fb6e89-3aaf-e811-a960-000d3ad24282/profile,Emunah Australia Limited,Caulfield North,VIC,Registered,Medium,54615791190,,,,,,,http://www.emunah.org.au/,374151.0,428652.0,Overseas communities or charities,12 Jan 2022,0.0
305,https://www.acnc.gov.au/charity/charities/27fd7b95-3aaf-e811-a960-000d3ad24282/profile,Goodna Street Life Inc.,Goodna,QLD,Registered,Medium,75991044931,,,,,,,https://goodnastreetlife.org.au/,577340.0,626164.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; Males; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Veterans and/or their families",27 Apr 2022,0.0
306,https://www.acnc.gov.au/charity/charities/0f2e799b-3aaf-e811-a960-000d3ad24282/profile,Michelmore Foundation,South Yarra,VIC,Registered,Medium,76471359756,,,,,,,,943302.0,274527.0,,27 Jan 2022,0.0
307,https://www.acnc.gov.au/charity/charities/d933799b-3aaf-e811-a960-000d3ad24282/profile,Digital Learning and Teaching Victoria Incorporated,Brunswick,VIC,Registered,Medium,20211799378,,,,,,,http://dltv.vic.edu.au/,359719.0,340922.0,Adults - aged 25 to under 65,29 Sep 2021,0.0
308,https://www.acnc.gov.au/charity/charities/84ea76a1-3aaf-e811-a960-000d3ad24282/profile,Cornerstone Ministry Inc,Bruthen,VIC,Registered,Medium,41369806767,,,,,,,http://cornerstone-ministries.org/,589983.0,523982.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,1 Feb 2022,1.0
309,https://www.acnc.gov.au/charity/charities/ee2a799b-3aaf-e811-a960-000d3ad24282/profile,Captivating Australia Limited,Unavailable,Unavailable,Registered,Medium,31607079158,,,,,,,http://www.captivating.org/,553794.0,506894.0,Adults - aged 25 to under 65; Children - aged 6 to under 15; Families; Females; Financially disadvantaged people; General community in Australia; Males; Overseas communities or charities; People in rural/regional/remote communities; Unemployed persons; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,27 Jan 2022,0.0
310,https://www.acnc.gov.au/charity/charities/bc006f89-3aaf-e811-a960-000d3ad24282/profile,Helicopter Rescue Tasmania Fund,Lindisfarne,TAS,Registered,Medium,19143321780,,,,,,,http://www.westpacrescuetas.com.au/,453492.0,452586.0,Other charities,17 Dec 2021,0.0
311,https://www.acnc.gov.au/charity/charities/a535799b-3aaf-e811-a960-000d3ad24282/profile,Clergy Retirement Foundation of the Roman Catholic Archdiocese of Canberra & Goulburn,Canberra,ACT,Registered,Medium,82305662371,,,,,,,http://www.cg.org.au/,323033.0,127664.0,Adults - aged 65 and over; Financially disadvantaged people; Males; People at risk of homelessness/ people experiencing homelessness; People with chronic illness (including terminal illness),27 Jun 2022,0.0
312,https://www.acnc.gov.au/charity/charities/deef76a1-3aaf-e811-a960-000d3ad24282/profile,Full Gospel Worship Centre Perth WA Inc.,Unavailable,Unavailable,Registered,Medium,91136321090,,,,,,,,265953.0,111416.0,Families; Females,31 Jan 2022,1.0
313,https://www.acnc.gov.au/charity/charities/0036799b-3aaf-e811-a960-000d3ad24282/profile,The Fleming Foundation,Sydney,NSW,Registered,Medium,15599793882,,,,,,,,334802.0,383536.0,Other charities,31 Jan 2022,0.0
