,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
12600,https://www.acnc.gov.au/charity/charities/c690fd37-39af-e811-a963-000d3ad244fd/profile,The South Brisbane Hall Committee Order Of The Eastern Star Association Inc,Mount Cotton,QLD,Registered,Small,30412103190,,,,,,,,8981.0,6671.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families; Females; Financially disadvantaged people; Males; Other charities; People from a culturally and linguistically diverse background; People with disabilities; Veterans and/or their families; Youth - 15 to under 25,19 Oct 2022,0.0
12601,https://www.acnc.gov.au/charity/charities/f4887dbb-38af-e811-a963-000d3ad244fd/profile,Islamic Society Of Holland Park Inc,Holland Park,QLD,Registered,Small,75164746558,,,,,,,http://www.hollandparkmosque.org.au/,190483.0,219988.0,General community in Australia,19 Oct 2022,1.0
12602,https://www.acnc.gov.au/charity/charities/c85bc1d4-39af-e811-a961-000d3ad24182/profile,Australian Army Training Team Vietnam Wa Inc,Unavailable,Unavailable,Registered,Small,37754752511,,,,,,,http://www.aattv.iinet.net.au/,1625.0,2401.0,Veterans and/or their families,19 Oct 2022,0.0
12603,https://www.acnc.gov.au/charity/charities/9a0415f2-39af-e811-a963-000d3ad24077/profile,PRP Property Trust,Vale Park,SA,Registered,Small,71172524797,,,,,,,,0.0,0.0,Families; Financially disadvantaged people; General community in Australia; Overseas communities or charities,19 Oct 2022,1.0
12604,https://www.acnc.gov.au/charity/charities/f8609b9c-f808-eb11-a812-000d3ad1fbf8/profile,JIFUNZE INTERNATIONAL LTD,Melbourne,VIC,Registered,Small,58641074526,,,,,,,http://www.jifunzeinternational.com/,24276.0,9150.0,Adults - aged 25 to under 65; Children - aged 6 to under 15; Females; People with disabilities,7 Jan 2022,0.0
12605,https://www.acnc.gov.au/charity/charities/f8290a17-05b4-e911-a989-000d3ad02a61/profile,Life Global Australia Ltd,Southport Park,QLD,Registered,Small,63631198224,,,,,,,http://www.lifeglobal.org.au/,289.0,0.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; Overseas communities or charities; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; Unemployed persons; Youth - 15 to under 25,19 Oct 2022,0.0
12606,https://www.acnc.gov.au/charity/charities/f5d89b0a-3aaf-e811-a963-000d3ad24077/profile,Mareeba Congregation of Jehovah's Witnesses,Mareeba,QLD,Registered,Small,35121818701,,,,,,,,0.0,0.0,General community in Australia,19 Oct 2022,1.0
12607,https://www.acnc.gov.au/charity/charities/9b4ea50a-3aaf-e811-a963-000d3ad244fd/profile,Willetton Congregation of Jehovah's Witnesses,Willetton,WA,Registered,Small,75865369262,,,,,,,,0.0,0.0,General community in Australia,19 Oct 2022,1.0
12608,https://www.acnc.gov.au/charity/charities/3a6c23a7-a319-eb11-a815-000d3ad1f9f4/profile,Cockburn Community Mens Shed Inc.,Cockburn Central,WA,Registered,Small,26171535893,,,,,,,http://ccmshed.org.au/,197335.0,139835.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families; Females; Financially disadvantaged people; General community in Australia; Males; Overseas communities or charities; People from a culturally and linguistically diverse background; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Veterans and/or their families; Youth - 15 to under 25,19 Oct 2022,0.0
12609,https://www.acnc.gov.au/charity/charities/d4f57e08-5f83-e911-a97e-000d3ad0574c/profile,Fremantle Biennale Inc.,Fremantle,WA,Registered,Small,27981489421,,,,,,,http://www.fremantlebiennale.com.au/,161092.0,297303.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Environment; Families; Females; General community in Australia; Males; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities; Youth - 15 to under 25,26 Jan 2022,0.0
12610,https://www.acnc.gov.au/charity/charities/f114d9e4-38af-e811-a960-000d3ad24282/profile,Doreen Baptist Church,Doreen,VIC,Registered,Small,40853576644,,,,,,,http://www.doreenbaptist.org.au/,0.0,0.0,General community in Australia,9 Dec 2021,1.0
12611,https://www.acnc.gov.au/charity/charities/1f089443-3aaf-e811-a960-000d3ad24282/profile,The Well Church Incorporated,Unavailable,Unavailable,Registered,Small,65959819645,,,,,,,https://thewellchurch.com.au/,,,Adults - aged 25 to under 65; Children - aged 6 to under 15; Early childhood - aged under 6; Youth - 15 to under 25,15 Dec 2021,1.0
12612,https://www.acnc.gov.au/charity/charities/fdf0e51c-f250-e911-a97c-000d3ad06f2d/profile,ACT Pet Crisis Support Inc,Evatt,ACT,Registered,Small,25342039058,,,,,,,http://www.actpetcrisis.com/,136637.0,12948.0,Animals; Financially disadvantaged people,19 Oct 2022,0.0
12613,https://www.acnc.gov.au/charity/charities/94d54e5b-cf40-e911-a978-000d3ad0574c/profile,Bundaberg Fijian Inc,Svensson Heights,QLD,Registered,Small,53558855891,,,,,,,,0.0,0.0,,19 Oct 2022,0.0
