,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
0,https://www.acnc.gov.au/charity/charities/ce0de587-3aaf-e811-a963-000d3ad24077/profile,CV Global Ltd,Maroochydore,QLD,Registered,Small,27615614483,,,,,,,https://www.cvglobal.co/,0.0,0.0,,13 Jun 2019,0.0
1,https://www.acnc.gov.au/charity/charities/4405e68d-3aaf-e811-a963-000d3ad24077/profile,Householders' Options to Protect the Environment Inc,Newtown,QLD,Registered,Small,48036173161,,,,,,,http://hopeaustralia.org.au/,18215.0,17670.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Animals; Children - aged 6 to under 15; Environment; Families; General community in Australia; People in rural/regional/remote communities; Youth - 15 to under 25,14 Jan 2022,0.0
2,https://www.acnc.gov.au/charity/charities/6720e793-3aaf-e811-a963-000d3ad24077/profile,The Scott Family Foundation,Unavailable,Unavailable,Registered,Small,43939714704,,,,,,,,50000.0,43075.0,Children - aged 6 to under 15; People with disabilities,28 Jan 2022,0.0
3,https://www.acnc.gov.au/charity/charities/8a26e793-3aaf-e811-a963-000d3ad24077/profile,Sound Sekerta Inc,Clayton,VIC,Registered,Small,75808916706,,,,,,,,97018.0,109925.0,General community in Australia,16 Sep 2020,0.0
4,https://www.acnc.gov.au/charity/charities/4d28e793-3aaf-e811-a963-000d3ad24077/profile,Spare Keys Australia Ltd,Kobble Creek,QLD,Registered,Small,50617524188,,,,,,,https://sparekeys.org/,1.0,0.0,,11 Jan 2022,0.0
5,https://www.acnc.gov.au/charity/charities/ea1de793-3aaf-e811-a963-000d3ad24077/profile,The Strive Foundation Ltd,Bradbury,NSW,Registered,Small,32615268641,,,,,,,,0.0,0.0,Children - aged 6 to under 15; Financially disadvantaged people; General community in Australia; Overseas communities or charities; People from a culturally and linguistically diverse background; People in rural/regional/remote communities,30 Jun 2022,0.0
6,https://www.acnc.gov.au/charity/charities/2708e68d-3aaf-e811-a963-000d3ad24077/profile,Emu Trekkers Ltd,Unavailable,Unavailable,Registered,Small,82614391614,,,,,,,http://www.emutrekkers.org/,17602.0,32472.0,Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Early childhood - aged under 6; Environment; Other charities; Youth - 15 to under 25,31 Jan 2022,0.0
7,https://www.acnc.gov.au/charity/charities/3208e68d-3aaf-e811-a963-000d3ad24077/profile,Palestine Israel Ecumenical Network Incorporated,Goulburn,NSW,Registered,Small,84169299819,,,,,,,http://www.pien.org.au/,25529.0,20738.0,General community in Australia; Overseas communities or charities,3 Jan 2022,1.0
8,https://www.acnc.gov.au/charity/charities/9426e793-3aaf-e811-a963-000d3ad24077/profile,The Carnivore Conservancy Ltd,Ulverstone,TAS,Registered,Small,60615962564,,,,,,,http://www.carnivores.co/,110.0,3461.0,Animals; Environment,20 Sep 2021,0.0
9,https://www.acnc.gov.au/charity/charities/bd06e68d-3aaf-e811-a963-000d3ad24077/profile,Newlife Shield Inc,Braybrook,VIC,Registered,Small,42765616890,,,,,,,http://www.newlife-shield.org.au/,63394.0,21426.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families; Females; Financially disadvantaged people; Males; Other; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,30 Jan 2022,0.0
10,https://www.acnc.gov.au/charity/charities/6e0ce587-3aaf-e811-a963-000d3ad24077/profile,RDT Angels Inc,Pallas Street Maryborough,QLD,Registered,Small,36899408473,,,,,,,,45198.0,2422.0,Animals; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; General community in Australia; Males; Other charities; People at risk of homelessness/ people experiencing homelessness; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25,1 Jul 2022,0.0
11,https://www.acnc.gov.au/charity/charities/bf29e793-3aaf-e811-a963-000d3ad24077/profile,Donus Australia Foundation Limited,St Leonards,NSW,Registered,Small,39617122746,,,,,,,,49661.0,24000.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Youth - 15 to under 25,15 Dec 2020,0.0
12,https://www.acnc.gov.au/charity/charities/ab29e793-3aaf-e811-a963-000d3ad24077/profile,Community Leadership Nepal Foundation Limited,Brunswick,VIC,Registered,Small,86615047348,,,,,,,http://www.communityleadershipnepal.org/,13506.0,4049.0,Financially disadvantaged people; Overseas communities or charities; People in rural/regional/remote communities,4 May 2022,0.0
13,https://www.acnc.gov.au/charity/charities/e105e587-3aaf-e811-a963-000d3ad24077/profile,South Burnett First Aid Volunteers Inc.,Murgon,QLD,Registered,Small,21156980268,,,,,,,,8330.0,12691.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; General community in Australia; Males; Migrants, refugees or asylum seekers; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25",3 May 2022,0.0
14,https://www.acnc.gov.au/charity/charities/9326e793-3aaf-e811-a963-000d3ad24077/profile,Wantok Foundation Ltd,Wantirna South,VIC,Registered,Small,64156109349,,,,,,,,42677.0,12280.0,General community in Australia; Other charities; Overseas communities or charities; People with chronic illness (including terminal illness); People with disabilities; Victims of disaster,6 Jan 2020,0.0
15,https://www.acnc.gov.au/charity/charities/c755329a-3aaf-e811-a963-000d3ad24077/profile,The Living Stones Connection,Port Douglas,QLD,Registered,Small,85382896554,,,,,,,http://thelivingstonesconnection.com/,1300.0,1300.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Youth - 15 to under 25,29 Jan 2022,1.0
16,https://www.acnc.gov.au/charity/charities/033695a0-3aaf-e811-a963-000d3ad24077/profile,Ashabul Kahfi Islamic Centre Incorporated,Wiley Park,NSW,Registered,Small,76365701224,,,,,,,https://youtube.com/channel/UCvfKy3eLGl9kacfhiJuv8_w,10000.0,10000.0,Children - aged 6 to under 15; Families; People from a culturally and linguistically diverse background,15 Apr 2021,1.0
17,https://www.acnc.gov.au/charity/charities/a605e68d-3aaf-e811-a963-000d3ad24077/profile,A.S.K. Council of Australia,Darling Point,NSW,Registered,Small,44240046276,,,,,,,https://www.instagram.com/askc.au/,10101.0,101.0,Children - aged 6 to under 15; Early childhood - aged under 6; Females; Financially disadvantaged people; Males; Overseas communities or charities; People in rural/regional/remote communities; People with disabilities; Unemployed persons; Youth - 15 to under 25,10 Jan 2022,0.0
18,https://www.acnc.gov.au/charity/charities/12fecf7b-3aaf-e811-a963-000d3ad24077/profile,Heartbeat of Football Foundation Limited,Harris Park,NSW,Registered,Small,69610847811,,,,,,,,73309.0,79840.0,Adults - aged 25 to under 65; Females; General community in Australia; Males,20 Apr 2020,0.0
19,https://www.acnc.gov.au/charity/charities/c93395a0-3aaf-e811-a963-000d3ad24077/profile,Give a Textbook Inc,Cheltenham East,VIC,Registered,Small,47945120273,,,,,,,https://www.gatfoundation.org.au/,8383.0,8228.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families; General community in Australia; Overseas communities or charities; Youth - 15 to under 25,22 Apr 2021,0.0
20,https://www.acnc.gov.au/charity/charities/24fbe58d-3aaf-e811-a963-000d3ad24077/profile,The MRF Trust,Narangba,QLD,Registered,Small,58744654880,,,,,,,,0.0,0.0,Adults - aged 25 to under 65; Early childhood - aged under 6; Families; Youth - 15 to under 25,7 Dec 2021,1.0
21,https://www.acnc.gov.au/charity/charities/c80ae587-3aaf-e811-a963-000d3ad24077/profile,Wickham Community Projects Incorporated,Unavailable,Unavailable,Registered,Small,74878074842,,,,,,,,31015.0,19433.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; Pre/post release offenders and/or their families; Unemployed persons; Victims of crime (including family violence); Youth - 15 to under 25,29 Jan 2022,0.0
