,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
600,https://www.acnc.gov.au/charity/charities/f8fe94da-2daf-e811-a961-000d3ad24182/profile,St Andrews Lutheran Church,Brisbane,QLD,Registered,Small,77973970842,,,,,,,https://standrews-brisbane.lutheran.org.au/,192658.0,197841.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families,30 Jun 2022,1.0
601,https://www.acnc.gov.au/charity/charities/6cc5b315-2caf-e811-a961-000d3ad24182/profile,Uca-Kyabram And District Uniting Church Parish,Kyabram,VIC,Registered,Small,43583845162,,,,,,,https://www.facebook.com/KyUnitingChurch/,0.0,0.0,Children - aged 6 to under 15; Early childhood - aged under 6; Males,2 Jun 2022,1.0
602,https://www.acnc.gov.au/charity/charities/8accb315-2caf-e811-a961-000d3ad24182/profile,The Trustee For Wagyl Kaip And Southern Noongar Native Title Charitable Trust,Melbourne,VIC,Registered,Small,32144264748,,,,,,,,7.0,128.0,Other charities,30 Jan 2022,0.0
603,https://www.acnc.gov.au/charity/charities/516484e6-2daf-e811-a961-000d3ad24182/profile,Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For St John The Apostle Primary Florey Parents And Friendsassociation,Forrest,ACT,Registered,Small,44001265604,,,,,,,,44189.0,52538.0,Children - aged 6 to under 15; Early childhood - aged under 6,30 Jun 2022,1.0
604,https://www.acnc.gov.au/charity/charities/bbe10f21-38af-e811-a961-000d3ad24182/profile,St Peters Anglican Church Shoalhaven Heads,Shoalhaven Heads,NSW,Registered,Small,73779911915,,,,,,,http://www.spsh.org.au/,0.0,0.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; General community in Australia; Males; Overseas communities or charities; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Youth - 15 to under 25,24 May 2022,1.0
605,https://www.acnc.gov.au/charity/charities/e5af171b-38af-e811-a961-000d3ad24182/profile,Uca - Rupanyup Marnoo,Rupanyup,VIC,Registered,Small,94347196028,,,,,,,,0.0,0.0,Families; General community in Australia; People in rural/regional/remote communities; Victims of disaster,26 May 2022,1.0
606,https://www.acnc.gov.au/charity/charities/6fa6171b-38af-e811-a961-000d3ad24182/profile,Arts Mildura Inc.,Unavailable,Unavailable,Registered,Small,82435059784,,,,,,,http://www.artsmildura.com.au/,176862.0,214235.0,Aboriginal and Torres Strait Islander people; People from a culturally and linguistically diverse background; People in rural/regional/remote communities,29 Jun 2022,0.0
607,https://www.acnc.gov.au/charity/charities/96af171b-38af-e811-a961-000d3ad24182/profile,Not Yet Its Difficult Incorporated,St Kilda East,VIC,Registered,Small,14314588541,,,,,,,http://www.notyet.com.au/,179145.0,187411.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Animals; Environment; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; General community in Australia; Males; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; Youth - 15 to under 25",20 Jun 2022,0.0
608,https://www.acnc.gov.au/charity/charities/66e60f21-38af-e811-a961-000d3ad24182/profile,St Martins School Parents & Friends Assoc,Carina,QLD,Registered,Small,98004227859,,,,,,,,120181.0,165767.0,Children - aged 6 to under 15; Families; Females; Males,7 Jun 2022,0.0
609,https://www.acnc.gov.au/charity/charities/f5a9171b-38af-e811-a961-000d3ad24182/profile,Clinton Centre Uniting Church,Clinton Centre,SA,Registered,Small,20575174278,,,,,,,,0.0,0.0,,21 Jan 2022,1.0
610,https://www.acnc.gov.au/charity/charities/56da0f21-38af-e811-a961-000d3ad24182/profile,Gormandale Community House Inc,Gormandale,VIC,Registered,Small,90346006002,,,,,,,,119681.0,94872.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; General community in Australia; Males; Migrants, refugees or asylum seekers; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Unemployed persons; Veterans and/or their families; Victims of disaster; Youth - 15 to under 25",28 Oct 2021,0.0
611,https://www.acnc.gov.au/charity/charities/3de30f21-38af-e811-a961-000d3ad24182/profile,Returned & Services League Of Australia (Qld Branch) Kuranda Sub-Branch,Kuranda,QLD,Registered,Small,73690960172,,,,,,,,3442.0,3877.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Females; Males; Veterans and/or their families,1 Jul 2021,0.0
612,https://www.acnc.gov.au/charity/charities/54df0f21-38af-e811-a961-000d3ad24182/profile,Gold Coast Welfare Group,Unavailable,Unavailable,Registered,Small,73764857389,,,,,,,,0.0,0.0,,8 Aug 2021,0.0
613,https://www.acnc.gov.au/charity/charities/3ed80f21-38af-e811-a961-000d3ad24182/profile,The Matt Clark Travelling Scholarship Trust,Thuringowa Central,QLD,Registered,Small,14319192775,,,,,,,,1215.0,200.0,Youth - 15 to under 25,21 Aug 2019,0.0
614,https://www.acnc.gov.au/charity/charities/78aa171b-38af-e811-a961-000d3ad24182/profile,Melkite Charitable Foundation,Greenacre,NSW,Registered,Small,20578452101,,,,,,,http://www.melkite.org.au/,233737.0,180240.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Families; Financially disadvantaged people; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; Unemployed persons; Youth - 15 to under 25,28 Jan 2022,0.0
615,https://www.acnc.gov.au/charity/charities/086784e6-2daf-e811-a961-000d3ad24182/profile,Goldfields Inclusive Sports Incorporated,Kalgoorlie,WA,Registered,Small,43811482810,,,,,,,http://www.goldfieldsinclusivesports.com.au/,14306.0,0.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Females; Gay, lesbian, bisexual, transgender or intersex persons; Males; Migrants, refugees or asylum seekers; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities; Youth - 15 to under 25",19 Jun 2021,0.0
616,https://www.acnc.gov.au/charity/charities/4ad80f21-38af-e811-a961-000d3ad24182/profile,The Stables Christian Centre Inc,Huntfield Heights Sa,SA,Registered,Small,94349811691,,,,,,,http://stables.org.au/,61248.0,31931.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Males; Overseas communities or charities; People from a culturally and linguistically diverse background; Unemployed persons; Youth - 15 to under 25,28 Jan 2022,1.0
617,https://www.acnc.gov.au/charity/charities/70e40f21-38af-e811-a961-000d3ad24182/profile,Asiac(Vic) Int Aid Fund (Austn Soc For Intercountry Aid (Children)Vic Inc As Trustee),Glen Waverley,VIC,Registered,Small,26665702433,,,,,,,,41.0,4284.0,Children - aged 6 to under 15; Early childhood - aged under 6; Overseas communities or charities,30 Mar 2022,0.0
618,https://www.acnc.gov.au/charity/charities/9016ff57-38af-e811-a961-000d3ad24182/profile,Christian City Church Blacktown Limited,Glenwood,NSW,Registered,Small,87050611348,,,,,,,,135798.0,89567.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Overseas communities or charities; Youth - 15 to under 25,14 Dec 2021,1.0
619,https://www.acnc.gov.au/charity/charities/86f5d851-38af-e811-a961-000d3ad24182/profile,The Trustee For Kingswood Parish - Acpt (1226),Sydney,NSW,Registered,Small,59979168510,,,,,,,,0.0,0.0,General community in Australia,23 Jun 2022,1.0
620,https://www.acnc.gov.au/charity/charities/b5e92739-38af-e811-a961-000d3ad24182/profile,Mount Isa Base Hospital Auxiliary Inc,Unavailable,Unavailable,Registered,Small,33101094479,,,,,,,,32.0,3612.0,People in rural/regional/remote communities,2 Mar 2022,0.0
621,https://www.acnc.gov.au/charity/charities/0df7d851-38af-e811-a961-000d3ad24182/profile,Engadine RSL sub-Branch (RSL NSW),Engadine,NSW,Registered,Small,33259829548,,,,,,,,43649.0,42335.0,Veterans and/or their families,11 Feb 2022,0.0
622,https://www.acnc.gov.au/charity/charities/e3a4763f-38af-e811-a961-000d3ad24182/profile,Friends Of The Long Lost Phasmid Inc,Macarthur Square,NSW,Registered,Small,44336901848,,,,,,,http://www.friendsofthephasmid.org.au/,477.0,0.0,Animals; Children - aged 6 to under 15; Environment; Families,25 Jan 2022,0.0
623,https://www.acnc.gov.au/charity/charities/9c1cff57-38af-e811-a961-000d3ad24182/profile,Darwin Full Gospel Church Incorporated,Darwin,NT,Registered,Small,33471016750,,,,,,,,100964.0,89475.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; General community in Australia; Males; Migrants, refugees or asylum seekers; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Veterans and/or their families; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25",13 Oct 2021,1.0
624,https://www.acnc.gov.au/charity/charities/d4f7d851-38af-e811-a961-000d3ad24182/profile,Australian Pompe Association Inc.,Cheltenham,VIC,Registered,Small,33235063479,,,,,,,http://australianpompe.org.au/,13977.0,3695.0,Families; Other,18 Nov 2021,0.0
625,https://www.acnc.gov.au/charity/charities/7b1dff57-38af-e811-a961-000d3ad24182/profile,Shen Phen Ling Buddhist Study Group,Unavailable,Unavailable,Registered,Small,21280978918,,,,,,,,0.0,0.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Animals; Environment; Families; Females; General community in Australia; Males; People in rural/regional/remote communities; Youth - 15 to under 25,10 Feb 2022,1.0
626,https://www.acnc.gov.au/charity/charities/88edd851-38af-e811-a961-000d3ad24182/profile,Karuah RSL sub-Branch (RSL NSW),Karuah,NSW,Registered,Small,39156794341,,,,,,,,23504.0,23523.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Families; Females; Males; Veterans and/or their families; Youth - 15 to under 25,21 Jun 2022,0.0
627,https://www.acnc.gov.au/charity/charities/3cedd851-38af-e811-a961-000d3ad24182/profile,Horticultural Therapy Association Of Victoria Inc,Balwyn North,VIC,Registered,Small,27369163101,,,,,,,http://www.htav.org.au/,55457.0,50795.0,"Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Migrants, refugees or asylum seekers; People at risk of homelessness/ people experiencing homelessness; People in rural/regional/remote communities; People with disabilities; Youth - 15 to under 25",12 Jan 2022,0.0
628,https://www.acnc.gov.au/charity/charities/c1f6d851-38af-e811-a961-000d3ad24182/profile,Baptist Church Oakleigh,Hughesdale,VIC,Registered,Small,33249881825,,,,,,,http://www.oakleighbaptist.org/,0.0,0.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; Youth - 15 to under 25,28 Feb 2022,1.0
