,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion,website,revenue,expenses,causes,lastreport,religious_ref
0,https://www.acnc.gov.au/charity/charities/8462b9c8-38af-e811-a962-000d3ad24a0d/profile,Full Throttle (Theatre) Inc.,Townsville City,QLD,Registered,Small,28987156920,,,,,,,http://www.fullthrottletheatre.com.au/,83806.0,62714.0,Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; People in rural/regional/remote communities; Youth - 15 to under 25,1 Jul 2022,0.0
1,https://www.acnc.gov.au/charity/charities/4d30cfbb-38af-e811-a962-000d3ad24a0d/profile,The Church Of God In Sydney Inc,North Strathfield,NSW,Registered,Small,75254432793,,,,,,,http://www.churchofgodinsydney.org.au/,207641.0,71581.0,"Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; General community in Australia; Migrants, refugees or asylum seekers; Youth - 15 to under 25",23 Jan 2022,1.0
2,https://www.acnc.gov.au/charity/charities/1339cfbb-38af-e811-a962-000d3ad24a0d/profile,Somerton P&C Association,Somerton,NSW,Registered,Small,55969677586,,,,,,,,9871.0,13414.0,Children - aged 6 to under 15,26 Jan 2022,0.0
3,https://www.acnc.gov.au/charity/charities/5f6eb9c8-38af-e811-a962-000d3ad24a0d/profile,The Trustee For Longueville Parish -0 Acpt (1250),Sydney,NSW,Registered,Small,34890607841,,,,,,,,0.0,0.0,General community in Australia,23 Jun 2022,1.0
4,https://www.acnc.gov.au/charity/charities/3269b9c8-38af-e811-a962-000d3ad24a0d/profile,South West Vetlink Incorporated,Bunbury,WA,Registered,Small,40572494564,,,,,,,,149245.0,130153.0,Females; Males; People in rural/regional/remote communities; Youth - 15 to under 25,23 Jun 2022,0.0
5,https://www.acnc.gov.au/charity/charities/3380c3c2-38af-e811-a962-000d3ad24a0d/profile,Dalby & District Show Society Inc,Dalby,QLD,Registered,Small,51084678976,,,,,,,http://www.dalbydistrictshow.com.au/,226641.0,102001.0,Families,11 Dec 2021,0.0
6,https://www.acnc.gov.au/charity/charities/8411b2ce-38af-e811-a962-000d3ad24a0d/profile,Une Parkinson Foundation,Blackburn,VIC,Registered,Small,84057054782,,,,,,,,85491.0,242798.0,Aboriginal and Torres Strait Islander people; Families; Financially disadvantaged people; General community in Australia; People with disabilities,25 Feb 2022,0.0
7,https://www.acnc.gov.au/charity/charities/d77cbbd4-38af-e811-a962-000d3ad24a0d/profile,St Stephens Algester School P&F Association,Unavailable,Unavailable,Registered,Small,66086356586,,,,,,,,69128.0,76932.0,Children - aged 6 to under 15,14 Jul 2022,0.0
8,https://www.acnc.gov.au/charity/charities/1f82bbd4-38af-e811-a962-000d3ad24a0d/profile,Yarra Valley Grammar Library Fund,Ringwood,VIC,Registered,Small,75514421528,,,,,,,,0.0,0.0,,19 Jul 2022,0.0
9,https://www.acnc.gov.au/charity/charities/9c7cbbd4-38af-e811-a962-000d3ad24a0d/profile,Terrigal Public School P&C Assn,Terrigal,NSW,Registered,Small,66157395368,,,,,,,,102043.0,114128.0,Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15,12 Aug 2022,0.0
10,https://www.acnc.gov.au/charity/charities/cc7fbbd4-38af-e811-a962-000d3ad24a0d/profile,The Religious Society Of Friends (South Australia and Northern Territory Regional Meeting) Incorporated,Norwood,SA,Registered,Small,66135131741,,,,,,,http://www.quakersaustralia.org.au/,202532.0,199916.0,Aboriginal and Torres Strait Islander people; Financially disadvantaged people; General community in Australia; Overseas communities or charities,30 Mar 2022,1.0
11,https://www.acnc.gov.au/charity/charities/f377bbd4-38af-e811-a962-000d3ad24a0d/profile,Armidale Family History Group Inc,Armidale,NSW,Registered,Small,96027096165,,,,,,,,8880.0,9300.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Adults - aged 65 and over; Families; Females; Gay, lesbian, bisexual, transgender or intersex persons; General community in Australia; Males; People from a culturally and linguistically diverse background; People in rural/regional/remote communities; People with disabilities",16 Jan 2018,0.0
12,https://www.acnc.gov.au/charity/charities/397fbbd4-38af-e811-a962-000d3ad24a0d/profile,The Trustee for the ACPT - Hunters Hill Trust,Sydney,NSW,Registered,Small,66203426842,,,,,,,,0.0,0.0,General community in Australia,23 Jun 2022,1.0
13,https://www.acnc.gov.au/charity/charities/7c0db2ce-38af-e811-a962-000d3ad24a0d/profile,The Australian Leadership Foundation,Norwest,NSW,Registered,Small,92067118889,,,,,,,http://www.leadership.org.au/,2.0,135.0,Youth - 15 to under 25,21 Jan 2022,0.0
14,https://www.acnc.gov.au/charity/charities/a97fbbd4-38af-e811-a962-000d3ad24a0d/profile,The Potters House Christian Church Merrylands Incorporated,Merrylands,NSW,Registered,Small,66164901725,,,,,,,http://www.pottershousemerrylands.com.au/,163000.0,161000.0,"Aboriginal and Torres Strait Islander people; Adults - aged 25 to under 65; Families; Females; Financially disadvantaged people; Gay, lesbian, bisexual, transgender or intersex persons; General community in Australia; Males; Migrants, refugees or asylum seekers; Other charities; Overseas communities or charities; People at risk of homelessness/ people experiencing homelessness; People from a culturally and linguistically diverse background; People with chronic illness (including terminal illness); People with disabilities; Pre/post release offenders and/or their families; Unemployed persons; Victims of crime (including family violence); Victims of disaster; Youth - 15 to under 25",30 Jan 2021,1.0
15,https://www.acnc.gov.au/charity/charities/0a10b2ce-38af-e811-a962-000d3ad24a0d/profile,Bexley Baptist Church,Bexley,NSW,Registered,Small,84051628419,,,,,,,https://www.bexleybaptist.org.au/,0.0,0.0,Families; General community in Australia,17 Mar 2022,1.0
16,https://www.acnc.gov.au/charity/charities/9e82bbd4-38af-e811-a962-000d3ad24a0d/profile,Ipswich Vision Impaired Support Group,Camira,QLD,Registered,Small,46137781032,,,,,,,http://www.acnc.gov.au/,49.0,583.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Females; Males; People with disabilities; Youth - 15 to under 25,24 Jun 2022,0.0
17,https://www.acnc.gov.au/charity/charities/6a80c3c2-38af-e811-a962-000d3ad24a0d/profile,The Trustee For Alice O'Brien Research Trust,Kew East,VIC,Registered,Small,28853580900,,,,,,,,53385.0,52283.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; General community in Australia; Youth - 15 to under 25,13 Jan 2022,0.0
18,https://www.acnc.gov.au/charity/charities/2311b2ce-38af-e811-a962-000d3ad24a0d/profile,Ardross Primary School P&C Assn,Ardross,WA,Registered,Small,92115819913,,,,,,,,80738.0,63268.0,Children - aged 6 to under 15; Early childhood - aged under 6,24 Jun 2022,0.0
19,https://www.acnc.gov.au/charity/charities/d268b9c8-38af-e811-a962-000d3ad24a0d/profile,The Roman Catholic Archbishop Of Perth Southern Cross Parish,Southern Cross,WA,Registered,Small,40570741924,,,,,,,,0.0,0.0,General community in Australia,23 Jan 2022,1.0
20,https://www.acnc.gov.au/charity/charities/1483bbd4-38af-e811-a962-000d3ad24a0d/profile,Pearce Preschool Parent Association Inc,Pearce,ACT,Registered,Small,75516789590,,,,,,,,6788.0,3528.0,Early childhood - aged under 6; Families,2 Jun 2022,0.0
21,https://www.acnc.gov.au/charity/charities/4980bbd4-38af-e811-a962-000d3ad24a0d/profile,MU Australia Diocese Of Armidale,Armidale,NSW,Registered,Small,66167217547,,,,,,,,0.0,0.0,Families; People in rural/regional/remote communities,7 Dec 2021,1.0
22,https://www.acnc.gov.au/charity/charities/ef64b9c8-38af-e811-a962-000d3ad24a0d/profile,Northern Rivers General Practice Network (NSW) Limited,Unavailable,Unavailable,Registered,Small,23062273036,,,,,,,https://nordocs.org.au/,84122.0,90041.0,Adults - aged 25 to under 65; Females; Males; People in rural/regional/remote communities,11 Mar 2022,0.0
23,https://www.acnc.gov.au/charity/charities/2a11b2ce-38af-e811-a962-000d3ad24a0d/profile,Legal Service Bulletin Co-Operative Ltd,Unavailable,Unavailable,Registered,Small,92072564310,,,,,,,http://www.altlj.org.au/,36529.0,34121.0,Adults - aged 25 to under 65; Adults - aged 65 and over; General community in Australia,18 Jun 2022,0.0
24,https://www.acnc.gov.au/charity/charities/a67ebbd4-38af-e811-a962-000d3ad24a0d/profile,International Council For Local Environmental Initiatives - Australia/New Zealand Limited,Melbourne,VIC,Registered,Small,66089145433,,,,,,,http://icleioceania.org/,207101.0,370399.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Environment; Females; General community in Australia; Males; Other charities; Overseas communities or charities,22 Dec 2021,0.0
25,https://www.acnc.gov.au/charity/charities/1c82bbd4-38af-e811-a962-000d3ad24a0d/profile,Hills Dental Study Group,Pennant Hills,NSW,Registered,Small,75437761767,,,,,,,,7930.0,6244.0,Adults - aged 25 to under 65,25 Jul 2022,0.0
26,https://www.acnc.gov.au/charity/charities/070eb2ce-38af-e811-a962-000d3ad24a0d/profile,Bethel Christian Ministries Ltd.,Woodridge,QLD,Registered,Small,92108561217,,,,,,,,2530.0,2765.0,Families; Females; People from a culturally and linguistically diverse background,7 Nov 2019,1.0
27,https://www.acnc.gov.au/charity/charities/2244d8b5-38af-e811-a962-000d3ad24a0d/profile,Swan Friendship Club Of Western Australia Inc,Unavailable,Unavailable,Registered,Small,34783564235,,,,,,,http://www.swanfriendshipclub.com.au/,5394.0,6068.0,Adults - aged 25 to under 65; Females; Males; People with disabilities,27 Jan 2022,0.0
28,https://www.acnc.gov.au/charity/charities/c72ecfbb-38af-e811-a962-000d3ad24a0d/profile,Kerang Gospel Trust,Unavailable,Unavailable,Registered,Small,75092514490,,,,,,,,0.0,0.0,General community in Australia,30 Jan 2022,1.0
29,https://www.acnc.gov.au/charity/charities/0880e4a8-38af-e811-a962-000d3ad24a0d/profile,Emmanuel For Life Ministry Incorporated,Coolamon,NSW,Registered,Small,45634770864,,,,,,,,3909.0,9625.0,Families; General community in Australia; Other charities,21 Jan 2022,1.0
30,https://www.acnc.gov.au/charity/charities/8874c3c2-38af-e811-a962-000d3ad24a0d/profile,Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For Holy Spirit Primary Nicholls Parents And Friends Association,Forrest,ACT,Registered,Small,70751443765,,,,,,,,0.0,0.0,Children - aged 6 to under 15; Early childhood - aged under 6,30 Jun 2022,1.0
31,https://www.acnc.gov.au/charity/charities/bc36cfbb-38af-e811-a962-000d3ad24a0d/profile,Casino And District Family History Group Incorporated,Casino,NSW,Registered,Small,56032528218,,,,,,,http://www.rootsweb.ancestry.com/~auscdfhg,5538.0,9323.0,Aboriginal and Torres Strait Islander people; Families; General community in Australia; People in rural/regional/remote communities,24 Apr 2022,0.0
32,https://www.acnc.gov.au/charity/charities/2c37cfbb-38af-e811-a962-000d3ad24a0d/profile,Pinjarra Primary School Parents And Citizens Association Inc,Pinjarra,WA,Registered,Small,56033114453,,,,,,,,184584.0,161387.0,Children - aged 6 to under 15; General community in Australia,28 Jun 2022,0.0
33,https://www.acnc.gov.au/charity/charities/74ef8eaf-38af-e811-a962-000d3ad24a0d/profile,Glendore Public School P&C Assoc,Maryland,NSW,Registered,Small,40328605503,,,,,,,,33319.0,37470.0,Aboriginal and Torres Strait Islander people; Children - aged 6 to under 15; Families; People from a culturally and linguistically diverse background,23 May 2022,0.0
34,https://www.acnc.gov.au/charity/charities/b736cfbb-38af-e811-a962-000d3ad24a0d/profile,Grenfell Assembly Of God Inc,Grenfell,NSW,Registered,Small,87755685920,,,,,,,http://www.grenfellfamilychurch.com.au/,121287.0,25875.0,Adults - aged 25 to under 65; Adults - aged 65 and over; Children - aged 6 to under 15; Early childhood - aged under 6; Families; General community in Australia; Youth - 15 to under 25,20 Jan 2022,1.0
