,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion
0,https://www.acnc.gov.au/charity/charities/8f88f129-38af-e811-a963-000d3ad24077/profile,Good Shepherd Parish School,Wheelers Hill,VIC,Registered,Large,44157769899,,,,,,
1,https://www.acnc.gov.au/charity/charities/d378ee1d-38af-e811-a963-000d3ad24077/profile,Koomarri,Phillip,ACT,Registered,Large,38599467782,,,,,,
2,https://www.acnc.gov.au/charity/charities/ddaae623-38af-e811-a963-000d3ad24077/profile,St Patrick's Primary School Tongala,Tongala,VIC,Registered,Large,26830037899,,,,,,
3,https://www.acnc.gov.au/charity/charities/51abe623-38af-e811-a963-000d3ad24077/profile,International Education Services Ltd,Spring Hill,QLD,Registered,Large,98010844005,,,,,,
4,https://www.acnc.gov.au/charity/charities/deafe623-38af-e811-a963-000d3ad24077/profile,Gateways Support Services Inc,North Geelong,VIC,Registered,Large,98140810929,,,,,,
5,https://www.acnc.gov.au/charity/charities/ca7cee1d-38af-e811-a963-000d3ad24077/profile,Association For Christian Education Inc.,Kenwick,WA,Registered,Large,90553423792,,,,,,
6,https://www.acnc.gov.au/charity/charities/ff47023d-38af-e811-a963-000d3ad24077/profile,Biennale Of Sydney Ltd,The Rocks,NSW,Registered,Large,74001614384,,,,,,
7,https://www.acnc.gov.au/charity/charities/7e567d43-38af-e811-a963-000d3ad24077/profile,Home Assistance and Regional Transport Services Incorporated,Wollongbar,NSW,Registered,Large,21023484120,,,,,,
8,https://www.acnc.gov.au/charity/charities/9cddc04a-38af-e811-a963-000d3ad24077/profile,Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For Rosary Primary Watson,Forrest,ACT,Registered,Large,14964349708,,,,,,
9,https://www.acnc.gov.au/charity/charities/51587d43-38af-e811-a963-000d3ad24077/profile,Australian Flora Foundation Inc,Willoughby,NSW,Registered,Large,14758725506,,,,,,
10,https://www.acnc.gov.au/charity/charities/df4b023d-38af-e811-a963-000d3ad24077/profile,Sale Elderly Citizens Village Incorporated,Sale,VIC,Registered,Large,44388524321,,,,,,
11,https://www.acnc.gov.au/charity/charities/d2557d43-38af-e811-a963-000d3ad24077/profile,Children Australia Inc,South Melbourne,VIC,Registered,Large,90680959928,,,,,,
12,https://www.acnc.gov.au/charity/charities/bc68c236-38af-e811-a963-000d3ad24077/profile,Apprentices-Trainees-Employment Limited,Wodonga,VIC,Registered,Large,27002369557,,,,,,
13,https://www.acnc.gov.au/charity/charities/585178d6-2daf-e811-a963-000d3ad24077/profile,Coptic Orthodox Church Qld Parish Of St Mina & St Anthony,Helensvale,QLD,Registered,Large,90289364462,,,,,,
14,https://www.acnc.gov.au/charity/charities/78cf1e16-2caf-e811-a963-000d3ad24077/profile,Aspire Support Services Limited,East Albury,NSW,Registered,Large,26154156215,,,,,,
15,https://www.acnc.gov.au/charity/charities/b1cf1e16-2caf-e811-a963-000d3ad24077/profile,Australian Performing Arts Grammar School Limited,Glebe,NSW,Registered,Large,26111960000,,,,,,
16,https://www.acnc.gov.au/charity/charities/a56dee1d-38af-e811-a963-000d3ad24077/profile,Saint Ignatius College Geelong,Drysdale,VIC,Registered,Large,59345224293,,,,,,
17,https://www.acnc.gov.au/charity/charities/63ea26e3-2daf-e811-a963-000d3ad24077/profile,Lions Cancer Institute Inc.,Meadow Springs,WA,Registered,Large,26521960054,,,,,,
18,https://www.acnc.gov.au/charity/charities/12e926e3-2daf-e811-a963-000d3ad24077/profile,Churches Of Christ In Victoria & Tasmania,South Melbourne,VIC,Registered,Large,26403323495,,,,,,
19,https://www.acnc.gov.au/charity/charities/40f826e3-2daf-e811-a963-000d3ad24077/profile,The Trustee For The Salvation Army (Nt) General Work,Blackburn,VIC,Registered,Large,43953837491,,,,,,
20,https://www.acnc.gov.au/charity/charities/50e826e3-2daf-e811-a963-000d3ad24077/profile,Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For Trinity Catholic College Goulburn,Forrest,ACT,Registered,Large,26566793630,,,,,,
21,https://www.acnc.gov.au/charity/charities/08c81e16-2caf-e811-a963-000d3ad24077/profile,Bethany Kindergarten Services Limited,Hamlyn Heights,VIC,Registered,Large,82071122524,,,,,,
22,https://www.acnc.gov.au/charity/charities/1eeb26e3-2daf-e811-a963-000d3ad24077/profile,Citipointe Foundation Trust,Unavailable,Unavailable,Registered,Large,26576946477,,,,,,
23,https://www.acnc.gov.au/charity/charities/2980cb30-38af-e811-a963-000d3ad24077/profile,The Trustee For The Loreto Kirribilli Building Trust,Kirribilli,NSW,Registered,Large,86503447686,,,,,,
24,https://www.acnc.gov.au/charity/charities/574d023d-38af-e811-a963-000d3ad24077/profile,St Marys Primary School Dandenong,Dandenong,VIC,Registered,Large,44559788053,,,,,,
25,https://www.acnc.gov.au/charity/charities/c369c236-38af-e811-a963-000d3ad24077/profile,The Mcdonald College Limited,North Strathfield,NSW,Registered,Large,27002567197,,,,,,
26,https://www.acnc.gov.au/charity/charities/1589cb30-38af-e811-a963-000d3ad24077/profile,"Lutheran Education South Australia, Northern Territory and Western Australia Incorporated",North Adelaide,SA,Registered,Large,54668475377,,,,,,
27,https://www.acnc.gov.au/charity/charities/dd47023d-38af-e811-a963-000d3ad24077/profile,St Peters Anglican Church Cambelltown,Campbelltown,NSW,Registered,Large,49486762266,,,,,,
28,https://www.acnc.gov.au/charity/charities/08844c64-38af-e811-a963-000d3ad24077/profile,The Roman Catholic Church As Trustee For St Mary's Infants,Bathurst,NSW,Registered,Large,95021096361,,,,,,
29,https://www.acnc.gov.au/charity/charities/c8a33e5e-38af-e811-a963-000d3ad24077/profile,Australian Veterans' Children Assistance Trust Limited,Haymarket,NSW,Registered,Large,50008609032,,,,,,
