,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion
0,https://www.acnc.gov.au/charity/charities/f658b310-2caf-e811-a963-000d3ad244fd/profile,Catholic Parish Of The Sacred Heart Murwillumbar - Mt St Patrick College Parents & Friends Association,Murwillumbah,NSW,Registered,Small,48657785953,,,,,,
1,https://www.acnc.gov.au/charity/charities/db4db310-2caf-e811-a963-000d3ad244fd/profile,Catholic Parish Of St Anne Strathfield South,Strathfield South,NSW,Registered,Small,85983054650,,,,,,
2,https://www.acnc.gov.au/charity/charities/e056b310-2caf-e811-a963-000d3ad244fd/profile,Church Property Trust - Sutton Forest - Majorie Woodward Trust,Sydney,NSW,Registered,Small,48634214073,,,,,,
3,https://www.acnc.gov.au/charity/charities/5f4cb310-2caf-e811-a963-000d3ad244fd/profile,The Trustee For Western Creek Properties Trust,Unavailable,Unavailable,Registered,Small,38128457604,,,,,,
4,https://www.acnc.gov.au/charity/charities/6556b310-2caf-e811-a963-000d3ad244fd/profile,Parish Of Central Goulburn,Seymour,VIC,Registered,Small,48631661563,,,,,,
5,https://www.acnc.gov.au/charity/charities/5ee0c1b9-3aaf-e811-a960-000d3ad24282/profile,Wendy Whiteley Secret Garden Trust,North Sydney,Unavailable,Registered,Small,37261949007,,,,,,
6,https://www.acnc.gov.au/charity/charities/7e4db310-2caf-e811-a963-000d3ad244fd/profile,Anglican Church Of Australia Burra,Burra,SA,Registered,Small,63872116729,,,,,,
7,https://www.acnc.gov.au/charity/charities/3115a20a-2caf-e811-a963-000d3ad244fd/profile,Inala Self-Help Housing Limited,Inala,QLD,Registered,Small,73010630047,,,,,,
8,https://www.acnc.gov.au/charity/charities/e013a20a-2caf-e811-a963-000d3ad244fd/profile,CENTRE FOR TRANSFORMATIONAL LEADERSHIP AND HUMANITARIAN SERVICE (CETLAHUS),Brookfield,VIC,Registered,Small,53648312469,,,,,,
9,https://www.acnc.gov.au/charity/charities/8549b310-2caf-e811-a963-000d3ad244fd/profile,Romanian Baptist Church,Bayswater,WA,Registered,Small,19788269922,,,,,,
10,https://www.acnc.gov.au/charity/charities/274ab310-2caf-e811-a963-000d3ad244fd/profile,Lambton High School P&C Assoc,Lambton,NSW,Registered,Small,19932336397,,,,,,
11,https://www.acnc.gov.au/charity/charities/e94db310-2caf-e811-a963-000d3ad244fd/profile,Minh Quang Vihara Sangha Bhiksu Buddhist Association Of NSW Inc,Cabramatta,NSW,Registered,Small,63872536013,,,,,,
12,https://www.acnc.gov.au/charity/charities/ce4fb310-2caf-e811-a963-000d3ad244fd/profile,Anglican Parish Of Tallangatta,Tallangatta,VIC,Registered,Small,86039056591,,,,,,
13,https://www.acnc.gov.au/charity/charities/1e52b310-2caf-e811-a963-000d3ad244fd/profile,Railton RSL Sub Branch Inc,Railton,TAS,Registered,Small,68564975087,,,,,,
14,https://www.acnc.gov.au/charity/charities/933e0e80-a2cd-e811-a961-000d3ad24282/profile,ARALUEN FOUNDATION LIMITED,Eltham North,VIC,Registered,Small,17628670413,,,,,,
15,https://www.acnc.gov.au/charity/charities/8f17a20a-2caf-e811-a963-000d3ad244fd/profile,Worship Ministries International Ltd,Upper Coomera,QLD,Registered,Small,73082362945,,,,,,
16,https://www.acnc.gov.au/charity/charities/e110a20a-2caf-e811-a963-000d3ad244fd/profile,Mid North Coast Maritime Museum Inc,Port Macquarie,NSW,Registered,Small,58710055848,,,,,,
17,https://www.acnc.gov.au/charity/charities/ec10a20a-2caf-e811-a963-000d3ad244fd/profile,Watchman Ministries Incorporated,Belair,SA,Registered,Small,77570908702,,,,,,
18,https://www.acnc.gov.au/charity/charities/110fa20a-2caf-e811-a963-000d3ad244fd/profile,Holman Clinic and Cancer Ward Auxiliary Inc,Unavailable,TAS,Registered,Small,32028123908,,,,,,
19,https://www.acnc.gov.au/charity/charities/ab56b310-2caf-e811-a963-000d3ad244fd/profile,The Liberal Catholic Church Of St Michael And All Angels,Surfers Paradise,QLD,Registered,Small,48620210253,,,,,,
20,https://www.acnc.gov.au/charity/charities/5313a20a-2caf-e811-a963-000d3ad244fd/profile,Special Aussies Foundation,Unavailable,Unavailable,Registered,Small,73127889454,,,,,,
21,https://www.acnc.gov.au/charity/charities/ac56b310-2caf-e811-a963-000d3ad244fd/profile,Victory Common Equity Rental Housing Co-Operative Ltd,Delacombe,VIC,Registered,Small,48652460112,,,,,,
22,https://www.acnc.gov.au/charity/charities/524d036f-30ba-e811-a960-000d3ad24282/profile,Amani Orphans and Widows Welfare Service Inc.,Banksia Grove,WA,Registered,Small,99821785872,,,,,,
23,https://www.acnc.gov.au/charity/charities/a247b310-2caf-e811-a963-000d3ad244fd/profile,Bendigo Diocesan Trusts Corporation,Bendigo,VIC,Registered,Small,37965190089,,,,,,
24,https://www.acnc.gov.au/charity/charities/fb48b310-2caf-e811-a963-000d3ad244fd/profile,Como Public School P & C Association,Como,NSW,Registered,Small,37984604585,,,,,,
25,https://www.acnc.gov.au/charity/charities/da4db310-2caf-e811-a963-000d3ad244fd/profile,The Anglican Parish Of Payneham,Payneham,SA,Registered,Small,63886931225,,,,,,
26,https://www.acnc.gov.au/charity/charities/1d10a20a-2caf-e811-a963-000d3ad244fd/profile,Anglican Church Of Australia Wee Waa,Armidale,NSW,Registered,Small,77565163069,,,,,,
27,https://www.acnc.gov.au/charity/charities/1248b310-2caf-e811-a963-000d3ad244fd/profile,Council to Homeless Persons Queensland Inc,Albion,QLD,Registered,Small,37982149059,,,,,,
28,https://www.acnc.gov.au/charity/charities/ca8bd268-30ba-e811-a960-000d3ad24282/profile,Foothills Community Care Inc.,Ferntree Gully,VIC,Registered,Small,73668498585,,,,,,
29,https://www.acnc.gov.au/charity/charities/c310a20a-2caf-e811-a963-000d3ad244fd/profile,Bribbaree Show Society Incorporated,Young,NSW,Registered,Small,58763045098,,,,,,
30,https://www.acnc.gov.au/charity/charities/1e4fb310-2caf-e811-a963-000d3ad244fd/profile,Reformed Church Of Sydney,Castle Hill,NSW,Registered,Small,85986227689,,,,,,
31,https://www.acnc.gov.au/charity/charities/541ae25c-30ba-e811-a960-000d3ad24282/profile,Deborah Cass Prize Ltd,Melbourne,VIC,Registered,Small,30628179233,,,,,,
32,https://www.acnc.gov.au/charity/charities/6216a8b3-3aaf-e811-a960-000d3ad24282/profile,Anti-Poverty Network of South Australia,Adelaide,SA,Registered,Small,92588090527,,,,,,
33,https://www.acnc.gov.au/charity/charities/a616a8b3-3aaf-e811-a960-000d3ad24282/profile,Trinity Church Unley Incorporated,Adelaide,SA,Registered,Small,64235884246,,,,,,
34,https://www.acnc.gov.au/charity/charities/7514a8b3-3aaf-e811-a960-000d3ad24282/profile,Engineers Charity Fund Inc,Castle Hill,NSW,Registered,Small,98783435743,,,,,,
35,https://www.acnc.gov.au/charity/charities/6eef76a1-3aaf-e811-a960-000d3ad24282/profile,Bioregional Australia Foundation Ltd,Adelaide,SA,Registered,Small,41602727435,,,,,,
36,https://www.acnc.gov.au/charity/charities/4c586ea7-3aaf-e811-a960-000d3ad24282/profile,Evangelical Formosan Church of Mount Olivet Incorporated,Burwood East,VIC,Registered,Small,44701245027,,,,,,
37,https://www.acnc.gov.au/charity/charities/f4dec1b9-3aaf-e811-a960-000d3ad24282/profile,The Institute for Enquiring Minds Limited,Brunswick,VIC,Registered,Small,47627730116,,,,,,
38,https://www.acnc.gov.au/charity/charities/fd13a8b3-3aaf-e811-a960-000d3ad24282/profile,Christmas Carols in the Hills Incorporated,Unavailable,Unavailable,Registered,Small,74740193164,,,,,,
39,https://www.acnc.gov.au/charity/charities/70dec1b9-3aaf-e811-a960-000d3ad24282/profile,Seatrees Foundation Charitable Trust,Marengo,VIC,Registered,Small,73276287399,,,,,,
40,https://www.acnc.gov.au/charity/charities/4c8dda62-30ba-e811-a960-000d3ad24282/profile,Cat People of Melbourne,Unavailable,Unavailable,Registered,Small,27107597630,,,,,,
41,https://www.acnc.gov.au/charity/charities/58dec1b9-3aaf-e811-a960-000d3ad24282/profile,Cleveland Transport Foundation,Capalaba,QLD,Registered,Small,18970197429,,,,,,
42,https://www.acnc.gov.au/charity/charities/b5e2c1b9-3aaf-e811-a960-000d3ad24282/profile,Life-Gate Freedom Centre Incorporated,Frankston,VIC,Registered,Small,45829250310,,,,,,
43,https://www.acnc.gov.au/charity/charities/4cd9c1b9-3aaf-e811-a960-000d3ad24282/profile,Addiction Solutions Victoria INC.,Unavailable,Unavailable,Registered,Small,50178414101,,,,,,
44,https://www.acnc.gov.au/charity/charities/48d7c1b9-3aaf-e811-a960-000d3ad24282/profile,Sale Turf Club Foundation Limited,Sale,VIC,Registered,Small,17623634248,,,,,,
45,https://www.acnc.gov.au/charity/charities/531ae25c-30ba-e811-a960-000d3ad24282/profile,VOLUNTEER TECHNOLOGY SERVICES AUSTRALIA LTD,Kurmond,NSW,Registered,Small,87626811372,,,,,,
46,https://www.acnc.gov.au/charity/charities/5ad6c1b9-3aaf-e811-a960-000d3ad24282/profile,Redeemer Revival Christian Centre Incorporated,Hallam,VIC,Registered,Small,53947501063,,,,,,
47,https://www.acnc.gov.au/charity/charities/a0dec1b9-3aaf-e811-a960-000d3ad24282/profile,Miscarriage of Justice Support Fund Inc,Perth,WA,Registered,Small,35949140465,,,,,,
48,https://www.acnc.gov.au/charity/charities/ac1ba8b3-3aaf-e811-a960-000d3ad24282/profile,Apostolic Mountain Ltd,Mount Gravatt East,QLD,Registered,Small,17625540178,,,,,,
49,https://www.acnc.gov.au/charity/charities/88dec1b9-3aaf-e811-a960-000d3ad24282/profile,Abundant Grace Bible Church,Forest Hill,VIC,Registered,Small,78530810682,,,,,,
50,https://www.acnc.gov.au/charity/charities/f5d5c1b9-3aaf-e811-a960-000d3ad24282/profile,Dr Cranky's Ltd,Brunswick West,VIC,Registered,Small,90625184527,,,,,,
51,https://www.acnc.gov.au/charity/charities/31fb76a1-3aaf-e811-a960-000d3ad24282/profile,Amazing Grace Foundation,Unavailable,Unavailable,Registered,Small,98480435862,,,,,,
52,https://www.acnc.gov.au/charity/charities/826ee038-dfc5-e811-a961-000d3ad24282/profile,The Australian Cartoon Museum Inc,The District Docklands,VIC,Registered,Small,12566946365,,,,,,
53,https://www.acnc.gov.au/charity/charities/801ae25c-30ba-e811-a960-000d3ad24282/profile,Red Dirt Church Ltd,Murrumba Downs,QLD,Registered,Small,42620082046,,,,,,
54,https://www.acnc.gov.au/charity/charities/c4e1c1b9-3aaf-e811-a960-000d3ad24282/profile,THT CONGREGATIONAL CHRISTIAN CHURCH,Unavailable,Unavailable,Registered,Small,68762909765,,,,,,
55,https://www.acnc.gov.au/charity/charities/631ea8b3-3aaf-e811-a960-000d3ad24282/profile,Sydney Wooltary Church Incorporated,Strathfield,NSW,Registered,Small,46381780485,,,,,,
56,https://www.acnc.gov.au/charity/charities/bb8cda62-30ba-e811-a960-000d3ad24282/profile,Chabad North Queensland Incorporated,Kewarra Beach,QLD,Registered,Small,97716833116,,,,,,
57,https://www.acnc.gov.au/charity/charities/e6d8c1b9-3aaf-e811-a960-000d3ad24282/profile,Buddhist Meditation Centre Queensland Inc,Burbank,QLD,Registered,Small,54880659688,,,,,,
58,https://www.acnc.gov.au/charity/charities/391ca8b3-3aaf-e811-a960-000d3ad24282/profile,End Rape on Campus Australia Limited,Unavailable,Unavailable,Registered,Small,56624529095,,,,,,
59,https://www.acnc.gov.au/charity/charities/43f19bad-3aaf-e811-a960-000d3ad24282/profile,Australasian Institute for Restorative Reproductive Medicine Ltd,Unavailable,Unavailable,Registered,Small,61624321240,,,,,,
60,https://www.acnc.gov.au/charity/charities/680da20a-2caf-e811-a963-000d3ad244fd/profile,Serbian Orthodox Parish Of St Sava Westpac Serbian Orthodox Church Of St George The Great Martyr,Unavailable,Unavailable,Registered,Small,58755456635,,,,,,
61,https://www.acnc.gov.au/charity/charities/38e3c1b9-3aaf-e811-a960-000d3ad24282/profile,The Tyler Kennedy Legacy Trust,Marcoola,QLD,Registered,Small,46144063451,,,,,,
62,https://www.acnc.gov.au/charity/charities/e208a20a-2caf-e811-a963-000d3ad244fd/profile,Picton South Gospel Trust,Unavailable,Unavailable,Registered,Small,26019325979,,,,,,
63,https://www.acnc.gov.au/charity/charities/06d9c1b9-3aaf-e811-a960-000d3ad24282/profile,"The Redeemed Christian Church of God, DIVINE MASTERPIECE",Cranbourne North,VIC,Registered,Small,33565566527,,,,,,
64,https://www.acnc.gov.au/charity/charities/f46de038-dfc5-e811-a961-000d3ad24282/profile,Sunset Studios Ltd,Dalkeith,WA,Registered,Small,79615996739,,,,,,
65,https://www.acnc.gov.au/charity/charities/fb9ef974-30ba-e811-a960-000d3ad24282/profile,Paradise Church Gold Coast Ltd,Currumbin,QLD,Registered,Small,33625907628,,,,,,
66,https://www.acnc.gov.au/charity/charities/633e0e80-a2cd-e811-a961-000d3ad24282/profile,Hearing Aid Audiology Society of Australia Ltd,Geelong,VIC,Registered,Small,67626701559,,,,,,
67,https://www.acnc.gov.au/charity/charities/756de038-dfc5-e811-a961-000d3ad24282/profile,EMMANUEL CHURCH IN CHRIST INC,Unavailable,Unavailable,Registered,Small,15314617478,,,,,,
68,https://www.acnc.gov.au/charity/charities/936de038-dfc5-e811-a961-000d3ad24282/profile,East Gippsland Conservation Management Network,Bairnsdale,VIC,Registered,Small,49459776673,,,,,,
69,https://www.acnc.gov.au/charity/charities/b64d036f-30ba-e811-a960-000d3ad24282/profile,Smart Living Society Limited,Maleny,QLD,Registered,Small,56616959230,,,,,,
70,https://www.acnc.gov.au/charity/charities/cb8bd268-30ba-e811-a960-000d3ad24282/profile,AUSTRALIAN FRIENDS OF THE ISRAEL PHILHARMONIC ORCHESTRA LTD,Unavailable,Unavailable,Registered,Small,70618278836,,,,,,
71,https://www.acnc.gov.au/charity/charities/848bd268-30ba-e811-a960-000d3ad24282/profile,Healing Hands Wildlife Care (Great Southern WA) Inc,Centennial Park,WA,Registered,Small,95301278563,,,,,,
72,https://www.acnc.gov.au/charity/charities/dd3e0e80-a2cd-e811-a961-000d3ad24282/profile,Zahir Khan Charitable Foundation Trust,Brighton East,VIC,Registered,Small,84680621964,,,,,,
73,https://www.acnc.gov.au/charity/charities/df1aa8b3-3aaf-e811-a960-000d3ad24282/profile,JWH Giving Well,Subiaco,WA,Registered,Small,75324029732,,,,,,
74,https://www.acnc.gov.au/charity/charities/27e3c1b9-3aaf-e811-a960-000d3ad24282/profile,Anglo-Catholic Charitable Trust,Haymarket,NSW,Registered,Small,54140597572,,,,,,
75,https://www.acnc.gov.au/charity/charities/49d7c1b9-3aaf-e811-a960-000d3ad24282/profile,FRIENDS OF BRILLIANT STAR,Normanton,QLD,Registered,Small,17662432967,,,,,,
76,https://www.acnc.gov.au/charity/charities/94d7c1b9-3aaf-e811-a960-000d3ad24282/profile,God Conversations Limited,Unavailable,Unavailable,Registered,Small,14626496866,,,,,,
77,https://www.acnc.gov.au/charity/charities/fd11a20a-2caf-e811-a963-000d3ad244fd/profile,Melbourne French Theatre Inc,Carlton,VIC,Registered,Small,53581103940,,,,,,
78,https://www.acnc.gov.au/charity/charities/0a3f0e80-a2cd-e811-a961-000d3ad24282/profile,Muriel Stevens Memorial Community Chest Incorporated,Tarana,NSW,Registered,Small,43155314505,,,,,,
79,https://www.acnc.gov.au/charity/charities/623e0e80-a2cd-e811-a961-000d3ad24282/profile,Mudita House Limited,Yagoona,NSW,Registered,Small,36624214213,,,,,,
80,https://www.acnc.gov.au/charity/charities/716be038-dfc5-e811-a961-000d3ad24282/profile,CHRIST THE KING SALVATION MINISTRIES INC,Unavailable,Unavailable,Registered,Small,18353816422,,,,,,
81,https://www.acnc.gov.au/charity/charities/4512a20a-2caf-e811-a963-000d3ad244fd/profile,Camden Community Band Inc,Camden,NSW,Registered,Small,53587262840,,,,,,
82,https://www.acnc.gov.au/charity/charities/b83e0e80-a2cd-e811-a961-000d3ad24282/profile,Maryborough Military Aviation Museum Association Inc,Maryborough,QLD,Registered,Small,63709726644,,,,,,
83,https://www.acnc.gov.au/charity/charities/870ea20a-2caf-e811-a963-000d3ad244fd/profile,Kibble J And D M Trust Fund,Melbourne,VIC,Registered,Small,32027698674,,,,,,
84,https://www.acnc.gov.au/charity/charities/d41ca8b3-3aaf-e811-a960-000d3ad24282/profile,20 Beaches Foundation Limited,Unavailable,Unavailable,Registered,Small,91621806826,,,,,,
85,https://www.acnc.gov.au/charity/charities/f10ca20a-2caf-e811-a963-000d3ad244fd/profile,Whittlesea Ministries Inc,Whittlesea,VIC,Registered,Small,58818432472,,,,,,
