,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion
0,https://www.acnc.gov.au/charity/charities/1753af29-716d-e911-a97e-000d3ad06f2d/profile,MARQUILL FOUNDATION,Unavailable,Unavailable,Registered,Small,37484803233,,,,,,
1,https://www.acnc.gov.au/charity/charities/8507aca8-8874-e911-a97e-000d3ad06f2d/profile,PLEDGE TO RESTORE LTD.,Mambourin,VIC,Registered,Small,14631928651,,,,,,
2,https://www.acnc.gov.au/charity/charities/0734c84c-bb6b-e911-a97e-000d3ad06f2d/profile,YOGAHOOD AUSTRALIA LTD.,Kew East,VIC,Registered,Small,75607670208,,,,,,
3,https://www.acnc.gov.au/charity/charities/f6534ac7-6a32-e911-a978-000d3ad06f2d/profile,Veterans Australia NT Inc.,Freds Pass,NT,Registered,Small,77412350041,,,,,,
4,https://www.acnc.gov.au/charity/charities/94a3bab6-d097-e911-a984-000d3ad06f2d/profile,Cityview Uniting Church,Adelaide,SA,Registered,Small,58369114332,,,,,,
5,https://www.acnc.gov.au/charity/charities/73631272-f8a9-e911-a986-000d3ad06f2d/profile,THE ST MICHAEL'S INSTITUTE LTD,Maroubra,NSW,Registered,Small,82634272254,,,,,,
6,https://www.acnc.gov.au/charity/charities/3107e9b7-1f41-e911-a97a-000d3ad06f2d/profile,GULMARRAD PARENTS AND CITIZENS ASSOCIATION,Unavailable,Unavailable,Registered,Small,79869456907,,,,,,
7,https://www.acnc.gov.au/charity/charities/884c39fb-dd97-e911-a984-000d3ad06f2d/profile,Smartgroup Foundation Ancillary Fund,Sydney,NSW,Registered,Small,45799853557,,,,,,
8,https://www.acnc.gov.au/charity/charities/835659fb-0f7d-e911-a97e-000d3ad06f2d/profile,Cat Rescue Hunter,Raymond Terrace,NSW,Registered,Small,96772099654,,,,,,
9,https://www.acnc.gov.au/charity/charities/232396c6-ca8c-e911-a981-000d3ad06f2d/profile,Real Hope Church Inverell,Little Plain,NSW,Registered,Small,73458142449,,,,,,
10,https://www.acnc.gov.au/charity/charities/fab172c6-788d-e911-a981-000d3ad06f2d/profile,HARS Foundation Ltd,Albion Park Rail,NSW,Registered,Small,84633387818,,,,,,
11,https://www.acnc.gov.au/charity/charities/b192bbd3-1ebe-e911-a988-000d3ad06f2d/profile,GHANA METHODIST CHURCH SYDNEY AUSTRALIA LIMITED,Prestons,NSW,Registered,Small,19635396726,,,,,,
12,https://www.acnc.gov.au/charity/charities/d4b27180-aeb5-e911-a987-000d3ad06f2d/profile,House of Light Ministries Ltd,Glendenning,NSW,Registered,Small,66635270987,,,,,,
13,https://www.acnc.gov.au/charity/charities/f475abda-0ea2-e911-a984-000d3ad06f2d/profile,PAKENHAM ARTHRITIS SELF HELP GROUP INC,Pakenham,VIC,Registered,Small,27126934954,,,,,,
