,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion
0,https://www.acnc.gov.au/charity/charities/94cb0dae-c0ab-eb11-8236-000d3a6acbc2/profile,JUST DIAGNOSED LTD,Noosaville,QLD,Registered,Small,87635314304,,,,,,
1,https://www.acnc.gov.au/charity/charities/c53c8cc4-2aae-eb11-8236-000d3a6ace04/profile,Basix 4 Blokes,Blackburn South,VIC,Registered,Small,21977272534,,,,,,
2,https://www.acnc.gov.au/charity/charities/856027d8-33b2-eb11-8236-000d3a6af8d1/profile,SHISHUKUNJ MELBOURNE INCORPORATED,Knox City Centre,VIC,Registered,Small,47677174433,,,,,,
3,https://www.acnc.gov.au/charity/charities/94b8cbf4-6345-e911-a97c-000d3ad02a61/profile,OCEAN PARK MINISTRY INCORPORATED,Unavailable,Unavailable,Registered,Small,37400246916,,,,,,
4,https://www.acnc.gov.au/charity/charities/592fb011-6641-e911-a97c-000d3ad02a61/profile,Convict Women's Press Inc.,South Hobart,TAS,Registered,Small,73810048995,,,,,,
5,https://www.acnc.gov.au/charity/charities/168fdb65-6d44-e911-a97c-000d3ad02a61/profile,Grace to Vietnam Incorporated,Prospect,SA,Registered,Small,22677220809,,,,,,
6,https://www.acnc.gov.au/charity/charities/c19bcf01-bc35-e911-a97a-000d3ad02a61/profile,Dwelling Place Limited,Wynnum,QLD,Registered,Small,32631720977,,,,,,
7,https://www.acnc.gov.au/charity/charities/0b899941-6a36-e911-a97a-000d3ad02a61/profile,ALTIOREM LTD,Leichhardt,NSW,Registered,Small,66631479377,,,,,,
8,https://www.acnc.gov.au/charity/charities/03d721dc-c95c-e911-a980-000d3ad02a61/profile,REV BILL CREWS FOUNDATION LTD,Ashfield,NSW,Registered,Small,98632776768,,,,,,
9,https://www.acnc.gov.au/charity/charities/eda4a862-4559-e911-a980-000d3ad02a61/profile,KOREAN CULTURAL CENTRE INCORPORATED,Strathfield,NSW,Registered,Small,22490028022,,,,,,
10,https://www.acnc.gov.au/charity/charities/c35aa53d-fd54-e911-a980-000d3ad02a61/profile,Positive Lives Tasmania Inc.,Glenorchy,TAS,Registered,Small,21100522695,,,,,,
11,https://www.acnc.gov.au/charity/charities/890e097e-1629-e911-a976-000d3ad02a61/profile,John XXIII College Bursary Trust,Mount Claremont,WA,Registered,Small,26697382429,,,,,,
12,https://www.acnc.gov.au/charity/charities/043e9744-7248-e911-a97d-000d3ad02a61/profile,WHEELS INC,Sawyers Valley,WA,Registered,Small,84249417044,,,,,,
13,https://www.acnc.gov.au/charity/charities/8f44f91a-ad34-e911-a97a-000d3ad02a61/profile,HAWTHORN CHURCH OF CHRIST INCORPORATED,Hawthorn,SA,Registered,Small,79988514563,,,,,,
14,https://www.acnc.gov.au/charity/charities/c2933d66-df5c-e911-a980-000d3ad02a61/profile,Human Relief & Support Fund Incorporated,Unavailable,Unavailable,Registered,Small,31146883550,,,,,,
15,https://www.acnc.gov.au/charity/charities/cf8ff427-875a-e911-a980-000d3ad02a61/profile,FELINE ANIMAL RESCUE TEAM INCORPORATED,Greenwood,WA,Registered,Small,71142002540,,,,,,
16,https://www.acnc.gov.au/charity/charities/a3e011c2-3046-e911-a97c-000d3ad02a61/profile,Mt Burdett Esperance Community Foundation,Wittenoom Hills,WA,Registered,Small,52935804534,,,,,,
17,https://www.acnc.gov.au/charity/charities/55a77cb8-6d4b-e911-a97f-000d3ad02a61/profile,The Trustee for The Dickinson Foundation,St Marys,NSW,Registered,Small,53574707537,,,,,,
18,https://www.acnc.gov.au/charity/charities/5147b3fb-5f49-e911-a97f-000d3ad02a61/profile,KAREN INTERNATIONAL MINISTRY INCORPORATED,Werribee,VIC,Registered,Small,22792851652,,,,,,
19,https://www.acnc.gov.au/charity/charities/c7d3f234-a22d-e911-a976-000d3ad02a61/profile,YOUTH WITH A MISSION WHITSUNDAY INC,Unavailable,Unavailable,Registered,Small,34762543752,,,,,,
20,https://www.acnc.gov.au/charity/charities/7c2e7c1e-e633-e911-a97a-000d3ad02a61/profile,Healing Path to Wellness Inc,Pelican,NSW,Registered,Small,29830274261,,,,,,
21,https://www.acnc.gov.au/charity/charities/6483004b-d725-e911-a976-000d3ad02a61/profile,Su Presencia Church,Kings Langley,NSW,Registered,Small,46272327043,,,,,,
22,https://www.acnc.gov.au/charity/charities/d038e2a4-d530-e911-a976-000d3ad02a61/profile,Love a Greyhound Inc,Ridgelands,QLD,Registered,Small,19606914702,,,,,,
23,https://www.acnc.gov.au/charity/charities/433ad2f7-0b51-e911-a97f-000d3ad02a61/profile,Sydney Christian Brethren Church Incorporated,Unavailable,Unavailable,Registered,Small,51840934683,,,,,,
24,https://www.acnc.gov.au/charity/charities/6ab03743-e634-e911-a97a-000d3ad02a61/profile,THE GLADSTONE PARK GRACE CHURCH INC.,Gladstone Park,VIC,Registered,Small,34693487855,,,,,,
25,https://www.acnc.gov.au/charity/charities/c3776f84-404d-e911-a97f-000d3ad02a61/profile,LIFEGATE GENERATIONS CHURCH LIMITED,Padstow,NSW,Registered,Small,24632359605,,,,,,
26,https://www.acnc.gov.au/charity/charities/9ed99a22-655e-e911-a980-000d3ad02a61/profile,PEACEful Humans Inc.,Highfields,QLD,Registered,Small,87501975278,,,,,,
27,https://www.acnc.gov.au/charity/charities/4ed45c9f-5f49-e911-a97f-000d3ad02a61/profile,The Early Music Society of Queensland Inc,Bridgeman Downs,QLD,Registered,Small,18290255112,,,,,,
28,https://www.acnc.gov.au/charity/charities/f8e42c18-8661-e911-a981-000d3ad02a61/profile,JUST WORLD CHARITABLE FUND LIMITED,Unavailable,Unavailable,Registered,Small,87632813024,,,,,,
