,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion
0,https://www.acnc.gov.au/charity/charities/08f68357-39af-e811-a960-000d3ad24282/profile,Alstonville Primary P&C Association,Alstonville,NSW,Registered,Small,47684930151,,,,,,
1,https://www.acnc.gov.au/charity/charities/1f9a8c51-39af-e811-a960-000d3ad24282/profile,The Anglican Parish Of St George East Ivanhoe,Unavailable,Unavailable,Registered,Small,72056006577,,,,,,
2,https://www.acnc.gov.au/charity/charities/43978c51-39af-e811-a960-000d3ad24282/profile,The Christian Education Association South Brisbane Inc.,Unavailable,Unavailable,Registered,Small,76636116322,,,,,,
3,https://www.acnc.gov.au/charity/charities/3e4ac34a-39af-e811-a960-000d3ad24282/profile,The Sydney Woori Church Incorporated,Northmead,NSW,Registered,Small,52639583851,,,,,,
4,https://www.acnc.gov.au/charity/charities/9ff78357-39af-e811-a960-000d3ad24282/profile,Helensburgh Baptist Church,Helensburgh,NSW,Registered,Small,47691166330,,,,,,
5,https://www.acnc.gov.au/charity/charities/a3fd8357-39af-e811-a960-000d3ad24282/profile,Our Saviours Lutheran Church,Drayton North,QLD,Registered,Small,36636533071,,,,,,
6,https://www.acnc.gov.au/charity/charities/76938c51-39af-e811-a960-000d3ad24282/profile,West River Catchment Group Inc,Ravensthorpe,WA,Registered,Small,24680782787,,,,,,
7,https://www.acnc.gov.au/charity/charities/abfc8357-39af-e811-a960-000d3ad24282/profile,Catholic Education Melbourne,East Melbourne,VIC,Registered,Small,85176448204,,,,,,
8,https://www.acnc.gov.au/charity/charities/8a918c51-39af-e811-a960-000d3ad24282/profile,Parish Of The Apostles Sts Peter And Paul Russian Orthodox Church (Abroad),Croydon,NSW,Registered,Small,30641787120,,,,,,
9,https://www.acnc.gov.au/charity/charities/1bf88357-39af-e811-a960-000d3ad24282/profile,The Trustee For Essendon Grammar School Trust,Melbourne,VIC,Registered,Small,47691583587,,,,,,
10,https://www.acnc.gov.au/charity/charities/d7998c51-39af-e811-a960-000d3ad24282/profile,Explore Youth and Family Therapy Inc.,Boronia,VIC,Registered,Small,47512918032,,,,,,
11,https://www.acnc.gov.au/charity/charities/44978c51-39af-e811-a960-000d3ad24282/profile,G Hemmings Estate,Melbourne,VIC,Registered,Small,76670482299,,,,,,
12,https://www.acnc.gov.au/charity/charities/23fa8357-39af-e811-a960-000d3ad24282/profile,Port Lincoln Baptist Church,Port Lincoln,SA,Registered,Small,85063531914,,,,,,
13,https://www.acnc.gov.au/charity/charities/7c938c51-39af-e811-a960-000d3ad24282/profile,Bayanihan Sa Bahay Kubo Foundation Inc.,Blair Athol,SA,Registered,Small,24725840550,,,,,,
14,https://www.acnc.gov.au/charity/charities/8681a15d-39af-e811-a960-000d3ad24282/profile,Gladstone Municipal Band Inc,Gladstone,QLD,Registered,Small,42287029826,,,,,,
15,https://www.acnc.gov.au/charity/charities/803e862a-39af-e811-a960-000d3ad24282/profile,Atherton Arts Society Inc.,Atherton,QLD,Registered,Small,11867118715,,,,,,
16,https://www.acnc.gov.au/charity/charities/f9fb5724-39af-e811-a960-000d3ad24282/profile,Uniting Church In Australia Burnie Parish,Burnie,TAS,Registered,Small,11557605603,,,,,,
17,https://www.acnc.gov.au/charity/charities/d0f95724-39af-e811-a960-000d3ad24282/profile,Adelaide Global Mission Church,Glynde,SA,Registered,Small,47089430392,,,,,,
18,https://www.acnc.gov.au/charity/charities/62b84a1d-39af-e811-a960-000d3ad24282/profile,GRACEWAY CHURCH INCORPORATED,Horsley Park,NSW,Registered,Small,80384729443,,,,,,
19,https://www.acnc.gov.au/charity/charities/1aba4a1d-39af-e811-a960-000d3ad24282/profile,Community Adult Literacy Foundation Incorporated,Fremantle,WA,Registered,Small,80395316537,,,,,,
20,https://www.acnc.gov.au/charity/charities/86585117-39af-e811-a960-000d3ad24282/profile,The Jewish Children's Support Centre,Bondi Junction,NSW,Registered,Small,76070613455,,,,,,
21,https://www.acnc.gov.au/charity/charities/29b44a1d-39af-e811-a960-000d3ad24282/profile,St Nicholas Russian Orthodox Church Wallsend,Croydon,NSW,Registered,Small,71384615722,,,,,,
22,https://www.acnc.gov.au/charity/charities/11f95724-39af-e811-a960-000d3ad24282/profile,School Broadcasting Network,Monbulk,VIC,Registered,Small,47112848604,,,,,,
23,https://www.acnc.gov.au/charity/charities/e5ee5724-39af-e811-a960-000d3ad24282/profile,The Australian Atherosclerosis Society,Clayton,VIC,Registered,Small,17929443544,,,,,,
24,https://www.acnc.gov.au/charity/charities/60f25724-39af-e811-a960-000d3ad24282/profile,ACPT - Bulli Trust,Sydney,NSW,Registered,Small,88735186110,,,,,,
25,https://www.acnc.gov.au/charity/charities/e6fb5724-39af-e811-a960-000d3ad24282/profile,AVSERVE,Belgrave Heights,VIC,Registered,Small,47144017587,,,,,,
26,https://www.acnc.gov.au/charity/charities/4cfb5724-39af-e811-a960-000d3ad24282/profile,Anglican Church Gunnedah,Armidale,NSW,Registered,Small,57315979013,,,,,,
27,https://www.acnc.gov.au/charity/charities/a73f862a-39af-e811-a960-000d3ad24282/profile,Presentation Society of Australia and Papua New Guinea,Strathfield,NSW,Registered,Small,11705860022,,,,,,
28,https://www.acnc.gov.au/charity/charities/a7f55724-39af-e811-a960-000d3ad24282/profile,The Anglican Parish Of St Johns North Frankston And St Lukes Carrum Downs,Carrum Downs,VIC,Registered,Small,88740764450,,,,,,
29,https://www.acnc.gov.au/charity/charities/96f55724-39af-e811-a960-000d3ad24282/profile,Cavendish Road Christadelphian “Companion” Ecclesia,Coorparoo,QLD,Registered,Small,24140394937,,,,,,
30,https://www.acnc.gov.au/charity/charities/773f862a-39af-e811-a960-000d3ad24282/profile,Yamba Public School Parents and Citizens' Association,Nsw,Unavailable,Registered,Small,11683319304,,,,,,
31,https://www.acnc.gov.au/charity/charities/08005824-39af-e811-a960-000d3ad24282/profile,The Roman Catholic Bishop of Geraldton Newman Parish,Newman,WA,Registered,Small,57190312033,,,,,,
32,https://www.acnc.gov.au/charity/charities/6bf25724-39af-e811-a960-000d3ad24282/profile,OpenAustralia Foundation Limited,Keswick,SOUTH AUSTALIA,Registered,Small,24138089942,,,,,,
