,Index_Link,Legal_Name,Town/Suburb,State,Status,Size,ABN,Website,Revenue,Expenses,Cause/s,Last_report_date,ref_religion
0,https://www.acnc.gov.au/charity/charities/fbebe932-39af-e811-a961-000d3ad24182/profile,Neerim & District Landcare Group,Neerim South,VIC,Registered,Small,18186920582,,,,,,
1,https://www.acnc.gov.au/charity/charities/0479ff46-39af-e811-a961-000d3ad24182/profile,Uca - Denmark Congregation,Denmark,WA,Registered,Small,42115817787,,,,,,
2,https://www.acnc.gov.au/charity/charities/becef13e-39af-e811-a961-000d3ad24182/profile,Lake Boga Uniting Fellowship,Lake Boga,VIC,Registered,Small,47484624818,,,,,,
3,https://www.acnc.gov.au/charity/charities/ac6dff46-39af-e811-a961-000d3ad24182/profile,New Covenant Worship Centre Inc,Regents Park,NSW,Registered,Small,89028643158,,,,,,
4,https://www.acnc.gov.au/charity/charities/3670ff46-39af-e811-a961-000d3ad24182/profile,Unavailable,Unavailable,Unavailable,Registered,Small,Unavailable,,,,,,
5,https://www.acnc.gov.au/charity/charities/71969002-39af-e811-a961-000d3ad24182/profile,Berowra RSL sub-Branch (RSL NSW),Berowra,NSW,Registered,Small,80124882058,,,,,,
6,https://www.acnc.gov.au/charity/charities/7ad4800e-39af-e811-a961-000d3ad24182/profile,Armidale Community Church Inc.,Armidale,NSW,Registered,Small,67005698281,,,,,,
7,https://www.acnc.gov.au/charity/charities/f8b445f6-38af-e811-a961-000d3ad24182/profile,The Roman Catholic Archbishop Of Perth Scarborough Parish,Scarborough,WA,Registered,Small,51544077902,,,,,,
8,https://www.acnc.gov.au/charity/charities/44da800e-39af-e811-a961-000d3ad24182/profile,Vabat Incorporated,Wetherill Park,NSW,Registered,Small,92606458308,,,,,,
9,https://www.acnc.gov.au/charity/charities/70e28708-39af-e811-a961-000d3ad24182/profile,Ncc Bible Week,Jesmond,NSW,Registered,Small,46758491338,,,,,,
10,https://www.acnc.gov.au/charity/charities/5fe08708-39af-e811-a961-000d3ad24182/profile,The Trustee For Stand Like Stone Foundation,Mount Gambier,SA,Registered,Small,56934427249,,,,,,
11,https://www.acnc.gov.au/charity/charities/f28e9002-39af-e811-a961-000d3ad24182/profile,Trustees Of The Roman Catholic Church For The Archdiocese Of Canberra And Goulburn As Trustee For The Catholic Parish Of Grenfell,Grenfell,NSW,Registered,Small,88566465534,,,,,,
12,https://www.acnc.gov.au/charity/charities/5ce08708-39af-e811-a961-000d3ad24182/profile,Wilson Mt Pleasant Gospel Trust,Unavailable,Unavailable,Registered,Small,17643411824,,,,,,
13,https://www.acnc.gov.au/charity/charities/73de800e-39af-e811-a961-000d3ad24182/profile,The Bilpin District Hall Inc,Unavailable,Unavailable,Registered,Small,92617522697,,,,,,
14,https://www.acnc.gov.au/charity/charities/19ba45f6-38af-e811-a961-000d3ad24182/profile,Returned & Services League Of Australia (Queensland Branch) Brisbane North District Inc,Strathpine,QLD,Registered,Small,61911432943,,,,,,
15,https://www.acnc.gov.au/charity/charities/92df8708-39af-e811-a961-000d3ad24182/profile,Camperdown Presbyterian Church,Camperdown,VIC,Registered,Small,17639649179,,,,,,
16,https://www.acnc.gov.au/charity/charities/c4808d1a-39af-e811-a961-000d3ad24182/profile,Lotus Educational Fund Ltd,New Lambton,NSW,Registered,Small,76130576199,,,,,,
17,https://www.acnc.gov.au/charity/charities/de8a8520-39af-e811-a961-000d3ad24182/profile,Surfside Christian Centre,Byron Bay,NSW,Registered,Small,17687341915,,,,,,
18,https://www.acnc.gov.au/charity/charities/c4868520-39af-e811-a961-000d3ad24182/profile,Melbourne Art Trust,Melbourne,VIC,Registered,Small,71619845192,,,,,,
19,https://www.acnc.gov.au/charity/charities/be838d1a-39af-e811-a961-000d3ad24182/profile,UCA - SOPHIA'S SPRING,Brunswick East,VIC,Registered,Small,76153844767,,,,,,
20,https://www.acnc.gov.au/charity/charities/ea858520-39af-e811-a961-000d3ad24182/profile,Jiggi School Of Arts Incorporated,Jiggi,NSW,Registered,Small,71592450382,,,,,,
21,https://www.acnc.gov.au/charity/charities/b5838d1a-39af-e811-a961-000d3ad24182/profile,The Roman Catholic Archbishop Of Perthstella Maris Seafarers Centre,Fremantle,WA,Registered,Small,71447537558,,,,,,
22,https://www.acnc.gov.au/charity/charities/3ad6800e-39af-e811-a961-000d3ad24182/profile,Petersham Baptist Church,Lewisham,NSW,Registered,Small,66707144043,,,,,,
